id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah,kelompok,pembina,kode_pt,email,no_tel,no_fax,website,alamat,nm_singkat,kode_pos,kecamatan_pt,lintang_pt,bujur_pt,tgl_berdiri_pt,tgl_sk_pendirian_sp,sk_pendirian_sp,akreditasi_pt,status_akreditasi
vqFsR0zwUZ-zTeG08DMJ8vfLekIP-y3vpnLrU1i694Hyp5J3eX9N3DtFRaMQAveqHklZBw==,Kota Balikpapan,Prov. Kalimantan Timur,Baik,ababpp,Alih Bentuk,Akademi Bahasa Asing Balikpapan,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XI,114041  ,aba.bpp@gmail.com,(0542) 734039,(0542) 731611,aba-balikpapan.com,Jalan Soekarno Hatta Straat II No 16 Gn. Samarinda Balikpapan,ababpp,76125,Tidak Diisi,-1.2358027,116.8454929,2000-01-05T00:00:00Z,2000-01-05T00:00:00Z,03D02000,Baik,-
HvHY_F1GEMVOsaun6IfEHeLRDZy9ea2Juy9SqaH-RYTr0feewb5d242tIiMDQqHBe578Gg==,Kab. Brebes,Prov. Jawa Tengah,Baik,AKBID KH PUTRA,Aktif,Akademi Kebidanan KH Putra,Swasta,1,4.000.000 - 4.000.000,Perguruan Tinggi Swasta,LLDIKTI VI,064142  ,akbidkhputra@gmail.com,0289-5102000,0283-4314010,www.alhikmah1.net,Jln. Raya Benda Sirampog kab. Brebes ,AKBID KH PUTRA,52272,Tidak Diisi,0.0,0.0,2008-08-28T00:00:00Z,2008-08-28T00:00:00Z,172DO2008,Baik,-
EqzmdLG3EX0tpVcvA9h8bei1IXow9QAKWIw1qAblSZSt14I4xpqq5gd31B3NSQ9ee-K4Jg==,Kab. Sleman,Prov. D.I. Yogyakarta,-,-,Alih Bentuk,Akademi Komunikasi Indonesia YPK,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI V,054027  ,humas@akindo.ac.id,(0274) 4533864,(0274) 484574,www.akindo.ac.id,Jalan Adisucipto No 279 ,-,55122,Kec. Depok,0.0,0.0,1995-01-17T00:00:00Z,2018-02-01T00:00:00Z,87/KPT/I/2018,-,-
wHoF8bTKwSC6vOdjjCmul7rUPFPmzXh-8WkMLith63Mthic0YXWNHspCWAF-Oilh0SeAPw==,Kab. Murung Raya,Prov. Kalimantan Tengah,Baik,AKBID MURA,Aktif,Akademi Kebidanan Murung Raya,Swasta,1,2.250.000 - 4.500.000,Perguruan Tinggi Swasta,LLDIKTI XI,114106  ,akbidmura@gmail.com,085245408670,085245408670,akbidmurungraya.ac.id,"Jl. Bhayangkara, Desa Danau Usung,Kecamatan Murung",AKBID MURA,73911,Tidak Diisi,-0.6553454,114.6427409,2008-09-09T00:00:00Z,2024-06-21T00:00:00Z,180/D/O/2024,Baik,-
ytc3Ni2QW53YMGZgjfWJ56F4E3zQJP7MsCoGNNwYfiYuDC6PBpesVHlOPrAM0zBgqMOO9g==,Kab. Banyuwangi,Prov. Jawa Timur,Baik,STIKES Banyuwangi,Aktif,STIKES Banyuwangi,Swasta,9,3.500.000 - 9.000.000,Perguruan Tinggi Swasta,LLDIKTI VII,073137  ,info@stikesbanyuwangi.ac.id,0333-421610,0333-421610,stikesbanyuwangi.ac.id,Jl Letkol Istiqlah No 109,STIKES Banyuwangi,68400,Kec. Giri,-8.20704,114.360022,2006-09-15T00:00:00Z,2006-09-15T00:00:00Z,193/D/O/2006,Baik,-
7lIP5t3Yy26bZOAkJJac_kR8jz8BEzdz34zHiUo5UL9wFs8eWDCCmQgQH8hpa1cFS22glQ==,Kota Jakarta Utara,Prov. D.K.I. Jakarta,Baik,-,Aktif,Akademi Kebidanan Sismadi,Swasta,1,17.000.000 - 17.000.000,Perguruan Tinggi Swasta,LLDIKTI III,034160  ,info@akbidsismadi.ac.id,(021)4304073,(021) 430 4073,www.akbidsismadi.ac.id,Jalan Cumi No 37 Tanjung Priok,-,13410,Tidak Diisi,-6.11196,106.88165,2003-09-05T00:00:00Z,2009-03-31T00:00:00Z,1700DTK-III2009,Baik,-
SXNCFfYynh5eChW6qX74w-c75jp03wXPbtGzkN_4Ceom3NOghjI7114y4XX_vH95OIBE7w==,Kab. Mandailing Natal,Prov. Sumatera Utara,Baik,STIKES NAMIRA MADINA,Aktif,STIKES Namira Madina,Swasta,2,250.000 - 2.750.000,Perguruan Tinggi Swasta,LLDIKTI I,013194  ,info@stikesnamiramadina.ac.id / namiramadina2007@gmail.com,-,-,stikesnamiramadina.ac.id,Jl Bhayangkara  NO. 125 Gunung Tua Lumban Pasir Panyabungan,STIKES NAMIRA MADINA,-,Kec. Panyabungan Kota,0.8897599,99.5575781,2018-04-11T00:00:00Z,2018-04-11T00:00:00Z,343/KPT/I/2018,Baik,-
DY5AKM_0W0nxdQbuRf7B7YlTMnsFWrGAwmvWbKjIAm9H1u_TlcWTvtrsLik9bRwZbnOGlQ==,Kab. Bekasi,Prov. Jawa Barat,-,-,Alih Bentuk,Sekolah Tinggi Teknologi Sinar Husni,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IV,043394  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2024-02-15T00:00:00Z,2024-02-15T00:00:00Z,204/E/O/2024,-,-
o7gjOvdEIlLjBULU-72E9gTwtEt2t2a5tUwghPY1lp-lzzbinp3hFfvRueK4HWSkePRgPQ==,Tidak Diisi,Prov. D.I. Yogyakarta,-,-,Tutup,Akademi Keuangan Dan Perbankan YIPK,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI V,054004  ,-,0274-372-772,0274-372-772,-,Jalan Lowanu No 31 ,-,55162,Tidak Diisi,0.0,0.0,1968-11-10T00:00:00Z,2017-04-19T00:00:00Z,167/M/KPT/2017,-,-
4cv2QbxEYpgHoQIanvTinQnk-ZiEd7R4-zav6u7xWdc3LwgjIN6WGm3D8FXlv9CYib7O2A==,Kab. Garut,Prov. Jawa Barat,Baik Sekali,-,Alih Bentuk,Sekolah Tinggi Teknologi Garut,Swasta,6,-,Perguruan Tinggi Swasta,LLDIKTI IV,043051  ,info@sttgarut.ac.id,+62262232773,+622624892180,www.sttgarut.ac.id,Jalan Mayor Syamsu No 2 Desa Jayaraga Kecamatan Tarogong Kidul,-,44151,Kec. Tarogong Kidul,107.8940293,-7.206509,1990-06-18T00:00:00Z,1990-06-18T00:00:00Z,39RHSMPK96,Baik Sekali,-
wXydm4qOjrq2fp-02j9kLVkLiZpJy1BGEQDoMyD_HuNKQjFsSfISpCRsZkRGeaEhotREwQ==,Kota Surabaya,Prov. Jawa Timur,-,-,Alih Bentuk,Universitas Pelita Harapan Surabaya,Swasta,8,-,Perguruan Tinggi Swasta,LLDIKTI VII,071077  , ,031-58251007-10,031-58251020,surabaya.uph.edu,"Jl. Ahmad Yani, Dukuh Menanggal",-,12345,Kec. Gayungan,-7.344863,112.728538,2008-03-18T00:00:00Z,2008-03-18T00:00:00Z,54DO2008,-,-
VbgdCN7m6eSjAebNRxnftjndzFXuUdbeqsCLA60osZkYeiLsSYjRs9Hbf29DPo5t0HEu3w==,Kota Surabaya,Prov. Jawa Timur,Baik,Unmerbaya,Aktif,Universitas Merdeka Surabaya,Swasta,7,-,Perguruan Tinggi Swasta,LLDIKTI VII,071006  ,unmerbaya2017@gmail.com,(031)8287318,(031)8287317,http://www.unmerbaya.ac.id/,Jl Ketintang Madya VII / 2 Surabaya,Unmerbaya,60232,Kec. Jambangan,-7.3182003,112.7205884,2003-06-30T00:00:00Z,1984-06-26T00:00:00Z,01,Baik,-
jH8YOO4eC_c3XyIwQ8s3TM-L66FMA3UA8jCPxc1OXAcvChp6zu057iUJy25xVmJWf0ueRA==,Kota Surabaya,Prov. Jawa Timur,Baik Sekali,Monas Kuliner,Aktif,Akademi Kuliner Monas Pasifik,Swasta,2,15.300.000 - 17.500.000,Perguruan Tinggi Swasta,LLDIKTI VII,074057  ,info@monaskuliner.ac.id,031 501 2118,031 501 8353,www.monaskuliner.ac.id,Jl. Bratang Binangun No 37 ,Monas Kuliner,60284,Tidak Diisi,-7.296757,112.759761,2003-05-05T00:00:00Z,2009-08-29T00:00:00Z,2282DTK-VII2009,Baik Sekali,-
zluJMUfiioOTgigWYbWVKSb0k_JhQlK0xuULoOOUVZ_IqbGuLz5fzbJ9uB9LGHE7nkyiLA==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,Baik,STIEBI,Aktif,Sekolah Tinggi Ilmu Ekonomi Bisnis Indonesia,Swasta,5,3.000.000 - 3.000.000,Perguruan Tinggi Swasta,LLDIKTI III,033060  ,stiebi@stiebi.ac.id,021-5307009,021-5307008,www.stiebi.ac.id,Jalan Raya Kebayoran Lama No 46 Jakarta Barat,STIEBI,11560,Tidak Diisi,-6.2212039,106.7782581,1995-02-14T00:00:00Z,1995-02-14T00:00:00Z,12MIRYA MAGDALENA INDRANI,Baik,-
Gxi8eVVxb_1ltQTc0lFbnOZ6xxwAWCk_EySSFhlshn8SgYqT3BcDbXZYFQuVeKSqQszFJg==,Kota Tegal,Prov. Jawa Tengah,-,-,Aktif,Universitas Harkat Negeri,Swasta,23,-,Perguruan Tinggi Swasta,LLDIKTI VI,061083  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2025-07-30T00:00:00Z,2025-07-30T00:00:00Z,624/B/O/2025,-,-
muFJG7Uiq169_rppyiz-O84rJ_FRFCXH_HtTlX7zIOBX8kr_nL_dH88iDSgde_GIA6XCSA==,Kab. Manokwari,Prov. Papua Barat,Baik,STKIP M.M,Aktif,STKIP Muhammadiyah Manokwari,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI XIV,143027  , stkipm.mkw@gmail.com, 0986211586, 0986211586, www.stkipmuhmanokwari.ac.id,Jl. Raya Trikora Arfai ,STKIP M.M,98312,Tidak Diisi,-0.924359,134.042697,2008-12-22T00:00:00Z,2008-12-22T00:00:00Z,249DO2008,Baik,-
EhaX3crvCMQ0ct1HDnDaJhWQxQD-Wl2dOz_lCFyAsdoDcaY8OajQOvrTQiB14klsYlRRpA==,Kab. Tasikmalaya,Prov. Jawa Barat,Baik,STIELM,Aktif,Sekolah Tinggi Ilmu Ekonomi Latifah Mubarokiyah,Swasta,3,1.750.000 - 14.750.000,Perguruan Tinggi Swasta,LLDIKTI IV,043170  ,office@stielm.ac.id,0265-7545050,-,www.stielm.ac.id,Pondok Pesantren Suryalaya Desa Tanjungkerta ,STIELM,46158,Kec. Pagerageung,-7.1238753,108.2138058,2001-02-15T00:00:00Z,2001-02-15T00:00:00Z,18/D/O/2001,Baik,-
gDvbd8vVPq5N6AB38BUdZ67HU4QUeX0FOsQYb_J6hulgOFjjO_JiYhzuEtmeQgT0bkghTA==,Kab. Sleman,Prov. D.I. Yogyakarta,-,"UPN ""Veteran"" Yogyak",Alih Bentuk,Universitas Pembangunan Nasional Veteran,Swasta,23,-,Perguruan Tinggi Swasta,LLDIKTI V,051014  ,info@upnyk.ac.id,0274486733,0274486400,www.upnyk.ac.id,Jalan SWK 104 Condongcatur Depok Sleman,"UPN ""Veteran"" Yogyak",55283,Tidak Diisi,0.0,0.0,1994-11-29T00:00:00Z,1994-11-29T00:00:00Z,03071994-KEP10X1994,-,-
mLmiI83uhFbgu0pWGKbrbBfaJzrD-AkysCVKVCj4WDaOvSBQUmRdi3vl_PWuGyPRg_NbUw==,Kab. Garut,Prov. Jawa Barat,-,-,Alih Bentuk,Sekolah Tinggi Teknologi Garut,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IV,043376  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2021-02-08T00:00:00Z,2021-02-08T00:00:00Z,47/E/O/2021,-,-
r-UiKgdB7xZ8v7ZrxAtj6m85pAPNc_DThu68GRykfo_3UDRDUt-usqZ_BSGvS2Dbn14_7A==,Kota Tangerang,Prov. Banten,Baik,AMIK MAPAN,Aktif,AMIK Mapan Tangerang,Swasta,3,2.400.000 - 2.850.000,Perguruan Tinggi Swasta,LLDIKTI IV,044233  ,sipp@amik.mapan.ac.id,021-5514464,021-5517907,mapan.ac.id, Jl. Gatot Subroto No. 9 Cimone,AMIK MAPAN,55114,Tidak Diisi,-6.185124,106.612338,0001-01-01T00:00:00Z,-,-,Baik,-
IUEs6PT9K2jOIqBhIDY44yL45f3FcO_Nae8n24uxH74PzR88d7IknjHc4_FOcX92NazEaQ==,Kab. Tegal,Prov. Jawa Tengah,Baik Sekali,-,Aktif,Universitas Bhamada Slawi,Swasta,10,3.150.000 - 12.360.000,Perguruan Tinggi Swasta,LLDIKTI VI,061063  ,universitasbhamada@gmail.com,6197570 / 6197571,0283 6198450,https://bhamada.ac.id/,-,-,-,Tidak Diisi,-6.9916888,109.1204542,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,325/E/O/2021,Baik Sekali,-
ac0ULjkUh52WBAEbm-foVvycSVQnqY3WGovv1QjNjGCYKN_aammw36CC-5cf7_lupezRJA==,Kab. Majalengka,Prov. Jawa Barat,B,UNMA,Aktif,Universitas Majalengka,Swasta,29,375.000 - 5.650.000,Perguruan Tinggi Swasta,LLDIKTI IV,041043  ,info@unma.ac.id,0233-281496,0233-281496,http://unma.ac.id,Jalan KH Abdul Halim No 103 ,UNMA,45418,Tidak Diisi,-6.832758,108.214903,2006-04-18T00:00:00Z,2006-04-18T00:00:00Z,60/D/O/2006,B,-
UnuXSXJLqBiBeG8O5nIgMnTtIbzj4QafUiavvhNK0_G8TJeySeMUq4pSyOPfWLAL_X8zAQ==,Kab. Sleman,Prov. D.I. Yogyakarta,-,STIKES A. Yani Yogya,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Jenderal Achmad Yani Yogyakarta,Swasta,6,-,Perguruan Tinggi Swasta,LLDIKTI V,053035  ,info@stikesayaniyk.ac.id,0274-4342000,0274-4342542,stikesayaniyk.ac.id,Jalan Ringroad Barat Gamping Sleman,STIKES A. Yani Yogya,55583,Kec. Gamping,-7.804883,110.323746,2006-06-15T00:00:00Z,2017-01-20T00:00:00Z,95/KPT/I/2017,-,-
8_cbiUhkuDEvWNqydrE35gslz1xHcDmDC2seOp2ZAz97_dI91l3vJv5iBEzs5GoCABnKDw==,Tidak Diisi,Prov. Sumatera Barat,-,-,Tutup,Akademi Sekretari Dan Manajemen Indonesia Padang,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI X,104007  ,-,0751-787-4743,0751-57-696,-,Jalan Jhoni Anwar No 27 Lapai ,-,25115,Tidak Diisi,0.0,0.0,1978-07-06T00:00:00Z,1997-06-07T00:00:00Z,107,-,-
v5EkfrAEugbHRzRuvw7g_JtM3Jyas9GbbCc7Bz7xAUeisICnF4Za4Gy44HmnwTSoIsrXsw==,Kab. Sukabumi,Prov. Jawa Barat,Unggul,NPU,Aktif,Universitas Nusa Putra,Swasta,17,500.000 - 7.100.000,Perguruan Tinggi Swasta,LLDIKTI IV,041067  ,info@nusaputra.ac.id,+62-266-210594,+62-266-237287,www.nusaputra.ac.id,Jalan Raya Cibolang Kaler No.21 ,NPU,-,Kec. Cisaat,-6.90553,106.8732405,2007-11-06T00:00:00Z,2018-02-02T00:00:00Z,108/KPT/I/2018,Unggul,-
Vn9ibTFMQqD5ur0PXkhnC3BTTiC_TWn4VX0vES-41r4RkMTLC9mOZ__ikmB4gh_f5QyZ0w==,Kab. Deli Serdang,Prov. Sumatera Utara,Baik,ATDS,Aktif,Akademi Teknik Deli Serdang Lubuk Pakam,Swasta,4,2.300.000 - 2.400.000,Perguruan Tinggi Swasta,LLDIKTI I,014052  ,atdsypku@gmail.com,0812 6266 9426,-,https://www.atds.ac.id/,Jalan Pagar Merbau III Gedung ATDS,ATDS,20511,Kec. Lubuk Pakam,0.0,0.0,2001-11-22T00:00:00Z,2001-11-22T00:00:00Z,247/D/O/2001,Baik,-
kbPPh6TFhDg34U_CCEt-TuUTaDgB5rOzfbE3tTOHLJdF_yazw7oxsC5IC1Bty9sNjP_Jqw==,Kab. Majalengka,Prov. Jawa Barat,-,-,Tutup,Akademi Manajemen Informatika Dan Komputer Yasika,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI IV,044001  ,yasika@yahoo.com,0233-664419,0233-664421, www.yasikamajalengka.com,Jalan Kasokandel Timur No 64 Kecamatan Dawuan,-,45453,Tidak Diisi,0.0,0.0,2000-08-23T00:00:00Z,2000-08-23T00:00:00Z,165D02000,-,-
zw_p2FRWtMvpZlrVrWCrYB6Y39bqCixLE4qi07KPvR1rsGdZ_dq7SnHbxag48AHbqRUb0w==,Kab. Aceh Tengah,Prov. Aceh,Baik,UGP,Aktif,Universitas Gajah Putih,Swasta,11,2.400.000 - 3.500.000,Perguruan Tinggi Swasta,LLDIKTI XIII,131008  ,info@ugp.c.id,0643-23129,0643-23129,ugp.ac.id,Jalan Aman Dimot No 10 ,UGP,24513,Tidak Diisi,4.593104,96.808473,2008-07-18T00:00:00Z,2008-07-18T00:00:00Z,144DO2008,Baik,-
3CTOPsUqxTKHJqBDx2CzXZmTRi_DpmpGaB3iWYBbXQlU74OnhLKerQZK2w4L2uhLMKq1Zg==,Tidak Diisi,Prov. Jambi,-,-,Tutup,Akademi Telekomunikasi Indonesia Jambi,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI X,104044  ,akatel_jambi@plasa.com,0741 - 7552963,0741 - 34080,www.akatel-jambi.ac.id,Jalan Amangkurat No 02 Kel Tanjung Pinang,-,36146,Tidak Diisi,0.0,0.0,2000-12-12T00:00:00Z,2018-07-04T00:00:00Z,151/M/KPT/2018,-,-
1o3f4kk8NNSkeybmopYwDvjd7R630dPZBaZq5gM81XdOpGuXvpewwDOEGYlR2LExiH7waQ==,Kota Kupang,Prov. Nusa Tenggara Timur,Baik,ATK,Aktif,Akademi Teknik Kupang,Swasta,2,2.400.000 - 3.000.000,Perguruan Tinggi Swasta,LLDIKTI XV,154001  ,info@atkupang.ac.id,0380834238,0380834238,http://atkupang.ac.id,Jl Jenderal Soeharto No 72 ,ATK,85000,Tidak Diisi,-10.2044178,123.6208505,1972-06-10T00:00:00Z,1993-05-29T00:00:00Z,118,Baik,-
SzJUVqTrnuHVcNUVJjpR8xlTecRmedDbTnFlRuFIfwnXi4nS8WoiCzp4vSKkrX0LemAZaA==,Kab. Bogor,Prov. Jawa Barat,Baik,Akbid BI Bogor,Aktif,Akademi Kebidanan Bakti Indonesia Bogor,Swasta,1,6.800.000 - 6.800.000,Perguruan Tinggi Swasta,LLDIKTI IV,044211  ,akbidbibogor@gmail.com,081287192286,-,akbidbogor.ac.id,Bogor ,Akbid BI Bogor,12345,Tidak Diisi,0.0,0.0,2007-03-29T00:00:00Z,2007-03-29T00:00:00Z,50DO2007,Baik,-
8mng70DsQfj7mXfnGR6bjJhdCJbLMl5NJDy8BODbSZ31nshQ9Lmm8X6Uy3fQs6MDmGlOiw==,Kota Medan,Prov. Sumatera Utara,-,AKBID BUDI MULIA MED,Alih Bentuk,Akademi Kebidanan Budi Mulia ,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,014157  ,akbidbudimulia@gmail.com,06177075921,06177075921,http://www.akbidbudimulia.blogspot.com,"Jl. Jamin Ginting, KM. 11 No. 78 Medan",AKBID BUDI MULIA MED,20222,Kec. Medan Selayang,0.0,0.0,2006-08-24T00:00:00Z,2017-01-13T00:00:00Z,38/KPT/I/2017,-,-
JPHccsd9aswCK1i6Een4_Xqn7H5TXO48ymmX9cu16pU-je3N1XW4XHuwQ5fc9CgJ3XPRzg==,Kab. Rembang,Prov. Jawa Tengah,Baik,AKSI Rembang,Aktif,Akademi Komunitas Semen Indonesia Rembang,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI VI,066002  ,aksirembang.semenindonesia@gmail.com,0295 6980441,-,aksirembang.ac.id,-,AKSI Rembang,-,Tidak Diisi,-6.7295492,111.3512932,2017-04-18T00:00:00Z,2017-04-18T00:00:00Z,218/KPT/I/2017,Baik,-
jF-FPfBHNU7Y2PHU15MRpiJuO97zoIuMmGyD9urARX1kzksKHsThHG5fkru3hTHSA3q0YA==,Kab. Lahat,Prov. Sumatera Selatan,-,-,Alih Kelola,STKIP Sera,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI II,023085  ,stkip_sera@yahoo.com,08153818582,0731-325331,-,Jalan Serma Jamis SD Persit Kartika Jaya,-,12345,Kec. Lahat,0.0,0.0,2002-09-04T00:00:00Z,2002-09-04T00:00:00Z,187DO2002,-,-
KTVObXFLuy5oRMBOU8zTlerb7T6YPSjAxBLghnT0LRjIWX8uPcTU07YkfsFHYYD3PVnYdw==,Kota Gorontalo,Prov. Gorontalo,Baik,UNBITA,Aktif,Universitas Bina Taruna Gorontalo,Swasta,9,450.000 - 31.600.000,Perguruan Tinggi Swasta,LLDIKTI XVI,161025  ,info@unbitago.ac.id,-,-,https://unbitago.ac.id,-,UNBITA,-,Tidak Diisi,0.548309,123.0571873,2021-04-05T00:00:00Z,2021-04-05T00:00:00Z,101/E/O/2021,Baik,-
NcMLavldH4uZFDGzz-6-MoHac-40aF1opa-LZWM_Iif06eiFV_xBpZL7PW_UOI945271Iw==,Kab. Sukoharjo,Prov. Jawa Tengah,Baik,-,Aktif,Politeknik Nest,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI VI,065044  ,admin@politekniknest.ac.id,0811-295-1003,-,https://politekniknest.ac.id/,"Jl. Raya Telukan Cuplik KM.1, Padas Mas Sudimoro RT/RW 003/010, Kelurahan Parangjoro, Kecamatan Grogol,",-,57552,Tidak Diisi,-7.626388,110.817146,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,24/D/OT/2023,Baik,-
t6WxlELP8mYQm9en86xr9b7nMBUrs8z5S4jIAw6OxfAU6V6gF5zJNFavFwZC4MvmghotFA==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Unggul,UPH,Aktif,Universitas Pelita Harapan,Swasta,88,-,Perguruan Tinggi Swasta,LLDIKTI III,031034  ,registrar@uph.edu,021-2553 5163,021-2553 5168,www.uph.edu,"Gedung Veteran RI, Jalan Jenderal Sudirman Kav. 50",UPH,12930,Kec. Setia Budi,-6.2192962,106.8143809,1993-12-13T00:00:00Z,1993-12-13T00:00:00Z,259,Unggul,-
Y3p2fRwMz0isRHrr-1QOBlSsoCC6oVNW8k1Wz567m-ySTBfwsc10vog03wUxjEGLcdT7hA==,Kab. Takalar,Prov. Sulawesi Selatan,Baik,ITP,Aktif,INSTITUT TEKNOLOGI PERTANIAN,Swasta,4,1.500.000 - 1.500.000,Perguruan Tinggi Swasta,LLDIKTI IX,092009  ,itptakalar@gmail.com,-,-,itp-takalar.ac.id,KABUPATEN TAKALAR PROVINSI SULAWESI SELATAN,ITP,-,Tidak Diisi,-5.2807864,119.3809343,2020-08-24T00:00:00Z,2020-08-24T00:00:00Z,780/M/2020,Baik,-
BFgHMlz_9YU2phyBy0vR8XPuiz765bKHv41g0RWnqmHJSx0uXzGSQmkZ9loSFxgGmsTgOw==,Kota Kupang,Prov. Nusa Tenggara Timur,Baik,STIM Kupang,Aktif,Sekolah Tinggi Ilmu Manajemen Kupang,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI XV,153003  , stim.kpg@yahoo.com,(0380) 8800450,(0380) 8800450, http://stim-kupang.ac.id/,Jalan Adisucipto Penfui ,STIM Kupang,85611,Kec. Kelapa Lima,-10.1499182,123.6594635,1993-11-23T00:00:00Z,1993-11-23T00:00:00Z,161DO1993,Baik,-
CA19bXuuBt0fDIxCy9poRmX8pR-_Min8a4wo9GmLOmCFBpP-cg3OSFfLYnypmT2VLA49kw==,Kab. Ogan Komering Ulu,Prov. Sumatera Selatan,Baik Sekali,UNBARA,Aktif,Universitas Baturaja,Swasta,20,200.000 - 1.300.400.000,Perguruan Tinggi Swasta,LLDIKTI II,021015  ,info@unbara.ac.id,0735-326122,0735-321822,www.unbara.ac.id,Jl Ratu Penghulu No 2301 ,UNBARA,32115,Tidak Diisi,-4.139998,104.1756964,1999-07-08T00:00:00Z,1999-04-08T00:00:00Z,27,Baik Sekali,-
COwiqiDFRRoTcYv4aAdkW5DqJa3WQNmmJxxynaT6p457QUxP-5POdzvYiyrrArBX4uPW2A==,Kota Pontianak,Prov. Kalimantan Barat,-,STIE WD,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Widya Dharma,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI XI,113033  ,stiewd.pnk@gmail.com,(0561)731966 EXT 803,(0561)739191,widyadharma.ac.id,Jalan HOS Cokroaminoto No 445 ,STIE WD,78117,Tidak Diisi,0.0,0.0,1999-01-12T00:00:00Z,1999-01-12T00:00:00Z,08DO1999,-,-
OUOOrGrgWAYQ9Tc69mdIWu1gLYlJwCzF8nG3CkZ7BZPtJqRETD7fjYmOT3opm2zHDOrbhQ==,Kota Semarang,Prov. Jawa Tengah,B,UNPAND,Aktif,Universitas Pandanaran,Swasta,12,400.000 - 7.200.000,Perguruan Tinggi Swasta,LLDIKTI VI,061021  ,info@unpand.ac.id,(024) 70797974,(024) 76482711,unpand.ac.id,Jl Banjarsari Barat No 1 Tembalang Semarang,UNPAND,50237,Tidak Diisi,-7.0604047,110.4348063,1996-08-08T00:00:00Z,1993-07-28T00:00:00Z,11428-7-1992,B,-
7E9o6jIfIttxAU3THydMFxjpALQmA373yHBa3PaVnMHLg_Ay4nEFmw41YEND9or5ksUX1A==,Kota Jambi,Prov. Jambi,-,-,Aktif,Akademi Kebidanan Prima Jambi,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI X,104085  ,-,0741 26397,0741 26397,-,Jalan Kol Pol M Thaher No 03 Talang Banjar,-,36142,Kec. Jambi Timur,0.0,0.0,2004-10-06T00:00:00Z,2005-02-11T00:00:00Z,MENDIKNAS NO.09D02005,-,-
sgoIYyRIqKuz4hc-KwatRcP4HOGjvg66ECp_FHpdNQ8CynztrP1s5plN3vK0hkkFDK0O3w==,Kab. Sinjai,Prov. Sulawesi Selatan,Baik,AKMB,Aktif,Akademi Kebidanan Mega Buana ,Swasta,1,2.000.000 - 2.000.000,Perguruan Tinggi Swasta,LLDIKTI IX,094154  ,akbidmegabuana.sinjai@gmail.com,-,-,megabuanasinjai.ac.id,-,AKMB,-,Tidak Diisi,-5.1169092,120.2678624,2023-07-18T00:00:00Z,2023-07-18T00:00:00Z,173/D/OT/2023,Baik,-
T_nZp6lKJlvtsuedIlR4pZmSDOmh-mXOIKp9oK79df0SxmHe-pEXq-aXTTHokuB1yn46Ug==,Kab. Sungai Penuh,Prov. Jambi,B,STIE-SAK,Aktif,Sekolah Tinggi Ilmu Ekonomi Sakti Alam Kerinci,Swasta,3,6.000.000 - 6.000.000,Perguruan Tinggi Swasta,LLDIKTI X,103044  ,sekretariat@stie-sak.ac.id / stie_kerinci@yahoo.co.id,0748-324284,0748-324284,www.stie-sak.ac.id,Jalan Jendral Sudirman No 89 Kerinci,STIE-SAK,37114,Kec. Sungai Penuh,-2.065504,101.393069,2000-08-10T00:00:00Z,2000-08-10T00:00:00Z,140D02000,B,-
Mr8w6nSQJngDqhC0uRTHu3k9CcZtVUczZiQFdFK9Cu_pVtomOjaRuPz6u4TVx2q6Q_V7Lg==,Kota Bandar Lampung,Prov. Lampung,-,STBA,Alih Bentuk,Sekolah Tinggi Bahasa Asing Teknokrat,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI II,023049  ,stba@teknokrat.ac.id,(0721) 784945,(0721) 702022,www.teknokrat.ac.id.,Jalan ZA Pagar Alam No 9 Labuhan Ratu,STBA,35142,Kec. Kedaton,0.0,0.0,2000-04-25T00:00:00Z,2000-04-25T00:00:00Z,48/D/O/2000,-,-
