id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah,kelompok,pembina,kode_pt,email,no_tel,no_fax,website,alamat,nm_singkat,kode_pos,kecamatan_pt,lintang_pt,bujur_pt,tgl_berdiri_pt,tgl_sk_pendirian_sp,sk_pendirian_sp,akreditasi_pt,status_akreditasi
RdAIdgtLLfbw6bQekYBo8lJE3yRieVp4wt2KeNzS1dmyJcw2a7UrLgu5ic_OVMByNpbZqw==,Kab. Sleman,Prov. D.I. Yogyakarta,-,PMSD,Alih Bentuk,Politeknik Mekatronika Sanata Dharma,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI V,055010  ,admin@pmsd.ac.id,0274 883037 ex 52263,0274 886529,www.pmsd.ac.id,PAINGAN MAGUWOHARJO DEPOK SLEMAN YOGYAKARTA ,PMSD,55282,Tidak Diisi,-7.756132,110.4214359,2011-08-11T00:00:00Z,2011-08-11T00:00:00Z,175/E/O/2011,-,-
RSNJIIr3bbXgihh_VIDwfeBIIpdpYlhrn2C82y_ZSqRawien7z5nFHbnApsTIV9i4tGqXQ==,Kota Samarinda,Prov. Kalimantan Timur,Baik,STIESAM,Aktif,Sekolah Tinggi Ilmu Ekonomi Samarinda,Swasta,1,1.750.000 - 3.200.000,Perguruan Tinggi Swasta,LLDIKTI XI,113025  , stie.samarinda@gmail.com,0541-735001, , stiesam.ac.id,Jalan KH Abul Hasan No 77 ,STIESAM,75120,Kec. Samarinda Ulu,-0.495981,117.149872,1992-10-01T00:00:00Z,1992-11-16T00:00:00Z,NO. 494DIKTIKEP.1992,Baik,-
_9EBDxYR5gnnmigLqV36MGmayHx-2GzljCFmkakXuFcJvs6OwK-qzMIQzsInwJTWC6VwpQ==,Kab. Sikka,Prov. Nusa Tenggara Timur,Baik Sekali,UNIPA,Aktif,Universitas Nusa Nipa,Swasta,24,1.400.000 - 4.820.000,Perguruan Tinggi Swasta,LLDIKTI XV,151008  ,unipamaumere@yahoo.co.id,0382-22388,0381-22388, www.nusanipa.ac.id,Jalan Kesehatan No 3 ,UNIPA,86111,Kec. Alok Timur,-8.627597,122.221625,2005-05-26T00:00:00Z,2005-05-26T00:00:00Z,69D02005,Baik Sekali,-
vntQIzfJhxkwefoYrgeBomYTwoF_KVWnW26b7eLoORLU8S-zuIasxpEadp8U3KwhGloKbw==,Kota Makassar,Prov. Sulawesi Selatan,Baik,UNPACTI,Aktif,Universitas Pancasakti,Swasta,10,850.000 - 5.500.000,Perguruan Tinggi Swasta,LLDIKTI IX,091017  ,unpacti.makassar@gmail.com,0411-871306,0411-837247, http://www.unpacti.ac.id,Jalan Andi Mangerangi No 73 Makassar,UNPACTI,90223,Tidak Diisi,0.0,0.0,1986-11-18T00:00:00Z,1990-07-11T00:00:00Z,09801990,Baik,-
qoWFQ_Uo0nUbakiLX2pNdTEbpWgr61kF6REZY1KBypGBYp0yKpBu_i_Fn02kI8GE7v6-ug==,Kab. Pamekasan,Prov. Jawa Timur,B,Unira,Aktif,Universitas Madura,Swasta,20,5.000.000 - 5.000.000,Perguruan Tinggi Swasta,LLDIKTI VII,071048  ,info@unira.ac.id,0324-322231,0324-327418,www.unira.ac.id,"Jl. Raya Panglegur KM. 3,5 Pamekasan Madura",Unira,69371,Kec. Pamekasan,-7.191823,113.47564,1986-05-23T00:00:00Z,1998-12-17T00:00:00Z,0395/O/1986,B,-
Gc4gZbCBo-zINa9cXAvRk8M_VXrsqchIGNF2HpZ8546I5f_Mmx3IjSUCmHcUyewL-YhioA==,Kab. Sukoharjo,Prov. Jawa Tengah,Unggul,UMS.,Aktif,Universitas Muhammadiyah Surakarta,Swasta,97,218.000 - 23.520.000,Perguruan Tinggi Swasta,LLDIKTI VI,061008  ,ums@ums.ac.id,0271-717417,0271-715448,www.ums.ac.id,"Jl. Ahmad Yani, Tromol Pos1,  Pabelan Kartasura, Surakarta",UMS.,57102,Kec. Kartasura,-7.5587335,110.7668916,1981-10-24T00:00:00Z,1993-06-28T00:00:00Z,8 TAHUN 1993,Unggul,-
bnGB8iqL8Cf6-KIyu0UupgI4ImSzqJuet6rOEZCGJUgr9eHia2ndznSZdxrlbSIT8UBRyQ==,Kab. Melawi,Prov. Kalimantan Barat,Baik,STKIP Melawi,Aktif,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Melawi,Swasta,6,3.050.000 - 3.550.000,Perguruan Tinggi Swasta,LLDIKTI XI,113067  ,sekretariat.stkipmelawi@gmail,-,-,stkipmelawi.ac.id,Jalan RSUD Melawi KM 04 Nanga Pinoh,STKIP Melawi,78672,Kec. Nanga Pinoh,-0.358564,111.759875,2007-10-01T00:00:00Z,2007-10-01T00:00:00Z,94/D/O/2007,Baik,-
oRh1VTtJKQkWfOkYSDIxNT_NdLUGl1j9H9Hzu23vExJo3f8BPWYVMKa2mb30luoOLXMaUQ==,Kota Tangerang,Prov. Banten,Unggul,UMT,Aktif,Universitas Muhammadiyah Tangerang,Swasta,37,500.000 - 67.750.000,Perguruan Tinggi Swasta,LLDIKTI IV,041051  ,infoumt.ac.id,081320663294,-,https://umt.ac.id,"JL. Perintis Kemerdekaan, No. I / 33, Cikokol, Tangerang",UMT,15118,Kec. Tangerang,-6.1922583,106.6309428,2009-09-03T00:00:00Z,2017-09-18T00:00:00Z,499/KPT/I/2017,Unggul,-
OfGlknjF__kbtR01k1mRBALC2h2DqKBoPn0gD0tcXQzJaq1gklm9KZrc13OLGmuqBNDS8g==,Kota Medan,Prov. Sumatera Utara,-,ATII,Alih Bentuk,Akademi Teknologi Industri Immanuel,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI I,014030  ,perguruanimmanuel@gmail.com,(061)4569548,(061)4154154,www.perguruanimmanuel.web.id,Jalan Gatot Subroto No 325  Medan,ATII,20119,Kec. Medan Petisah,0.0,0.0,1998-05-06T00:00:00Z,1998-05-06T00:00:00Z,29/D/O/1998,-,-
sLbETy-Wg1HTi-7TQyTRSAKW3sX9DZifjbAx2tNQ7wCSix56SoAtjKlh80s0rpqG4jBXAg==,Kab. Tangerang,Prov. Banten,-,AMIK BSI TANGERANG,Alih Bentuk,AMIK BSI Tangerang,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI IV,044164  ,amik.tangerang@bsi.ac.id,021-53157575,021-53157579,www.bsi.ac.id,Komplek BSD Sektor XIV-C11 Jl Letnan Sutopo,AMIK BSI TANGERANG,15318,Tidak Diisi,0.0,0.0,2001-03-20T00:00:00Z,2006-10-24T00:00:00Z,164/D/O/2006,-,-
Hg4rzQt4prShrccRCr_evetjIey-s-4SLoa5GUSwF27BAp14cT4rLL0CwyutbH9bxaP4ag==,Kota Mataram,Prov. Nusa Tenggara Barat,-,UNMAS MATARAM,Alih Bentuk,Universitas Mahasaraswati Mataram,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI VIII,081011  ,universitasmahasaraswatimataram@yahoo.com,03706173953,0370623785,unmasmataram.ac.id,Jl Kali Amir Hamzah no. 11 Karang Sukun Mataram,UNMAS MATARAM,83121,Kec. Mataram,0.0,0.0,1981-11-06T00:00:00Z,1984-08-18T00:00:00Z,0377/O/1984,-,-
9pnG75gjX3B98QYzq1iWFWLATHfyb4ZjgB0QaOstB0AolqAn9oM6aUfobRvS4Mt1ciI71w==,Kota Makassar,Prov. Sulawesi Selatan,-,-,Alih Bentuk,AKTEK Radiodiagnostik & Radioterapi Muhammadiyah,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI IX,094095  , ,(0411)327595,(0411)327595, ,Jalang Ranggong No 21 ,-,90112,Tidak Diisi,0.0,0.0,1993-09-08T00:00:00Z,1993-09-08T00:00:00Z,H.K.00.06.1.1.2944,-,-
v3HTsy1-oXBxKxFS104_SrRCzVbD_JUMaojQf48A8F0up9Y1Q_7Blpa85ZMxvyKUEl6fzg==,Kota Kupang,Prov. Nusa Tenggara Timur,Baik,APS Kupang,Aktif,Akademi Pekerjaan Sosial Kupang,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XV,154003  ,rektorat@aps-kupang.ac.id,0380 821566,0380 821566,aps-kupang.ac.id,Jalan Jambu No 10 Oepura (Kompleks Sosial) Oepura Kupang,APS Kupang,85118,Tidak Diisi,-10.181825,123.603937,1998-03-04T00:00:00Z,1996-03-19T00:00:00Z,15D01998,Baik,-
uIS1imTZm_Fd6aWHzNqIhgdfNMIyR8EWH_Xolg9QhgJNG1weorkSQkHchNDl1U3VPkbylw==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,Baik,-,Aktif,Sekolah Tinggi Ilmu Ekonomi Jayakarta,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI III,033059  ,stie@jayakarta.ac.id,"021-3906060, 3145054",021-3907070,www.jayakarta.ac.id,Jl Salemba Raya No 24 ,-,10430,Tidak Diisi,-6.5762541,106.9999133,1990-11-24T00:00:00Z,1990-11-24T00:00:00Z,069601990,Baik,-
eayGR8oF4FJOPg5UrsQKutV6yMzNNk1-V1sIwFNMsASf1YrrR1R8nZ18yHflZNcapyMEbA==,Kota Cimahi,Prov. Jawa Barat,Baik,STIA CIMAHI,Aktif,Sekolah Tinggi Ilmu Administrasi Cimahi,Swasta,2,3 - 24.000.002,Perguruan Tinggi Swasta,LLDIKTI IV,043255  ,info@stiacimahi.ac.id,087824917963,022-667-6561,stiacimahi.ac.id,"Jalan Raya Cibeber No 148 - Cimahi Selatan
Kota Cimahi",STIA CIMAHI,40531,Tidak Diisi,0.0,0.0,2004-06-02T00:00:00Z,2004-06-02T00:00:00Z,NO.73DO2004,Baik,-
OYoiQ4TiXrNMiU9AkjwCPd1MkrdsRooq7FZw9vLcO6RR5QhQr-jTKRIApFnFHCjQ07kA6Q==,Kab. Pringsewu,Prov. Lampung,-,STIKes Aisyah Prings,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Aisyah Pringsewu,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI II,023116  ,stikes_aisyah@ymail.com,0729 333343,0729 333343,http://stikesaisyahpsw.ac.id,Jl. Raya A. Yani No. 1A Tambahrejo Kecamatan Gadingrejo Kabupaten Pringsewu,STIKes Aisyah Prings,35373,Tidak Diisi,0.0,0.0,2009-08-20T00:00:00Z,2009-08-20T00:00:00Z,131DO2009,-,-
kwmZR72IiOYv4xvSvEi51eewmG26HMbaqdn7clAL-6feWNRT8Y4gVvbP2Bqef1QfQmM8Zw==,Kab. Bangkalan,Prov. Jawa Timur,Baik,STIKES ISA,Aktif,STIKES Insan Se Agung,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI VII,073134  ,insanseagung@yahoo.com,031 - 3096355,031 - 3090716,www.stikes-insan-seagung.ac.id,"Jalan R.E. Martadinata No. 55 
Mlajah ",STIKES ISA,69116,Tidak Diisi,0.0,0.0,2006-09-08T00:00:00Z,2006-09-08T00:00:00Z,211/D/O/2006,Baik,-
MSVK_zgCG9igRV8ctXhI7fK5duh--rJWJ6peiA8sb26MrqxsD0ZDBqqheYi_yMGWR-9ihw==,Kota Jayapura,Prov. Papua,-,UPMJ,Aktif,Universitas Papua Madani Jayapura,Swasta,5,3.900.000 - 3.900.000,Perguruan Tinggi Swasta,LLDIKTI XIV,141016  ,sekretariatupmj@gmail.com,081330081132,-,https://upmj.ac.id/,-,UPMJ,-,Tidak Diisi,-2.6122746,140.6698407,2023-01-10T00:00:00Z,2023-01-10T00:00:00Z,7/E/O/2023,-,-
TuHg_1EV4VWRm2MfopQYQQcEMbAC_75S5UjQm7mS4tO4jMottymKOJplJh3TtWfrv-wm5w==,Kab. Sidenreng Rappang,Prov. Sulawesi Selatan,Baik Sekali,UMS Rappang,Aktif,Universitas Muhammadiyah Sidenreng Rappang,Swasta,21,800.000 - 17.500.000,Perguruan Tinggi Swasta,LLDIKTI IX,091058  ,rektoratumsrappang@gmail.com,042193308/042193033,0421-93308,umsrappang.ac.id,-,UMS Rappang,-,Tidak Diisi,-3.853327,119.81302,2019-02-18T00:00:00Z,2019-02-18T00:00:00Z,113/KPT/I/2019,Baik Sekali,-
8vgGUPe-KO5ZA1_T8eq7nzAn4XgjAJn0RHHvWiSpCnOUZNFYhoenV1oIrT42HsJbeeyfEA==,Kota Bogor,Prov. Jawa Barat,-,STIEBN,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Binaniaga,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI IV,043061  ,baak@stiebinaniaga.ac.id,0251-8360688,0251-8354558,www.stiebinaniaga.ac.id,Jalan Pajajaran No 100 Bogor,STIEBN,16153,Tidak Diisi,-6.576136,106.807056,1992-11-02T00:00:00Z,1992-11-02T00:00:00Z,023KPTSBP-YB1992,-,-
mhbC-35aT8R9p1GOYTriVEwXUCZBt_vZTxBBw2hJJJcvMDZ_k81RGOYG8wamtUd9JAtEKQ==,Kota Jambi,Prov. Jambi,-,-,Alih Bentuk,Akademi Keperawatan Prima Jambi,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI X,104084  , ,0741 26397,0741 26397, ,Jalan Kol Pol M Thaher No 3 Talang Banjar,-,36142,Kec. Jambi Timur,0.0,0.0,2004-10-06T00:00:00Z,2007-09-19T00:00:00Z,MENDIKNAS RI NO. 08/D/O/2005,-,-
AoOF1uK7wcr8rMrjAdbZTSwM6boyY2cDPYHRKdMiqa8zwES4BXti0NCI-3qcECh_MucnNw==,Kota Batu,Prov. Jawa Timur,-,STK SPI,Tutup,Sekolah Tinggi Kewirausahaan Selamat Pagi Indonesia,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VII,073177  ,spibee.batu@gmail.com,(0341)512743,-,www.bee.ac.id,-,STK SPI,-,Kec. Batu,-7.8640894,112.5333239,2018-03-14T00:00:00Z,2018-03-14T00:00:00Z,273/KPT/I/2018,-,-
yI_fDGCZ78cSnlvmfx9xXbD_6qHoeqRYMhLVNzKOE5GFlpZtVmO2JXGsZQoYcKZ4IE4DdQ==,Kota Metro,Prov. Lampung,B,UDW,Aktif,Universitas Dharma Wacana,Swasta,7,1.000.000 - 6.500.000,Perguruan Tinggi Swasta,LLDIKTI II,021050  ,info@dharmawacana.ac.id,(0725) 7050671i,-,https://dharmawacana.ac.id,-,UDW,-,Tidak Diisi,0.0,0.0,2024-09-19T00:00:00Z,2024-09-19T00:00:00Z,603/E/O/2024,B,-
Ki9eoAemazZ3Qxhwr89poB_vVl7LS_8utj3S-1r0M2MeO0oSTU88klFkyNZSrx8ehnsaRA==,Kota Palopo,Prov. Sulawesi Selatan,Baik,ATI Dewantara,Alih Bentuk,Akademi Teknologi Industri Dewantara Palopo,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IX,094038  ,direktur@atidewantara.ac.id,081246888288, 0471-351199, atidewantara.ac.id,"Jl. K.H. Ahmad Razak 2, No.7",ATI Dewantara,91959,Kec. Wara Selatan,-3.0137807,120.2021398,1987-07-17T00:00:00Z,1987-07-17T00:00:00Z,07,Baik,-
K62yN5RYmYrTZCWgj6OSDFNPSN7UGQTTDWlGJrjpeHODks6bxEtZLKyK52Pa_vQHhiwGsw==,Kota Tangerang,Prov. Banten,-,-,Alih Bentuk,Akademi Bahasa Asing Budhi Tangerang,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI IV,044066  ,-,021-551-7853,021-558-6820,-,Jalan Imam Bonjol No 41 Karawaci,-,15115,Tidak Diisi,0.0,0.0,1994-09-28T00:00:00Z,2000-02-28T00:00:00Z,1,-,-
1IeKWzZcHf6xdcGZPm_mnoZNVp8HaVXwjXUq5mDM7A3ixyuOJvAOAyDJbEUnfyqBqkhWNw==,Kota Bandung,Prov. Jawa Barat,B,POLTEKES TNI AU Cium,Aktif,Politeknik Kesehatan TNI-AU Ciumbuleuit,Swasta,5,15.645.000 - 16.245.000,Perguruan Tinggi Swasta,LLDIKTI IV,045034  ,poltekes_tni_au@yahoo.com,02-22036550,022-2036550,www.poltekestniau.ac.id,Jalan Ciumbuleuit No 203 ,POLTEKES TNI AU Cium,40142,Tidak Diisi,-6.8653847,107.6054138,2007-08-20T00:00:00Z,2007-08-20T00:00:00Z,157DO2007,B,-
yJS2mOA4GsFgV0EdkGhphw-aNN3KN7gAZmL2U8JmgqWNBWmr6hys3iI6VULCXEnNNSVSgQ==,Kota Cimahi,Prov. Jawa Barat,Unggul,UNJANI,Aktif,Universitas Jenderal Achmad Yani,Swasta,49,4.000 - 21.500.000,Perguruan Tinggi Swasta,LLDIKTI IV,041021  ,akademik@unjani.ac.id,(022) 6610223,(022) 6610223,www.unjani.ac.id,Jl Terusan Jenderal Sudirman ,UNJANI,40513,Tidak Diisi,-6.887503,107.526978,1974-05-12T00:00:00Z,1978-03-31T00:00:00Z,080U1978,Unggul,-
vF9OVi_SZrKlPUEtn3dpb_B1qlAOm-8x9MNsJcy5gdDMsjLYIApo6OfX5_ggE0xYK8skpg==,Kab. Merauke,Prov. Papua,Baik,STIA KARYA DHARMA ME,Aktif,Sekolah Tinggi Ilmu Administrasi Karya Dharma Merauke,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI XIV,143005  ,infostiakd.84@yahoo.com,-,-,www.stiakdmerauke.ac.id,Jalan Kuprik Kelapa Lima ,STIA KARYA DHARMA ME,99612,Tidak Diisi,-8.4804036,140.4144895,1984-11-21T00:00:00Z,2007-11-02T00:00:00Z,NO.3541DT2007,Baik,-
32PPqm115kS90BZwpgRpkztPmx3Qsvciv-lctpVY-gNNKIBADmNChsySWNzlwU1ca0a5Jw==,Kota Denpasar,Prov. Bali,-,STIBA Saraswati Denp,Alih Bentuk,Sekolah Tinggi Bahasa Asing Saraswati,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI VIII,083033  ,stiba_saraswati@yahoo.com,0361-228043,0361-228043,www.stibasaraswati.ac.id,"Jalan Kamboja 11 A, Denpasar",STIBA Saraswati Denp,80223,Kec. Denpasar Timur,-8.653254,115.225383,2003-10-14T00:00:00Z,2003-03-27T00:00:00Z,182DO2003,-,-
S0Hs1bkOKKmSyF987NP54MrJ1oCcfRb44UlIFd6wL5seWRcSQaD5EmvaXIQaUFlGuotoZA==,Kab. Serang,Prov. Banten,-,-,Alih Bentuk,Sekolah Tinggi Teknologi Banten Jaya,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IV,043204  ,-,0254-268045,0254-268045,-,Jalan Ciwaru Raya No 73 Warung Pojok (Gabung ke Universitas Banten Jaya),-,64413,Kec. Serang,0.0,0.0,2002-01-02T00:00:00Z,2004-07-06T00:00:00Z,2480DT2004,-,-
7t3mI15VyOC77eXBIvtVWT-kkYNkffzi5T3rDxRqR2e1v7X7ZjIbZP5vHttuF0QuRjNaZw==,Kab. Seram Bagian Timur,Prov. Maluku,Baik,-,Aktif,STKIP Ita Wotu Nusa,Swasta,3,1.000.000 - 2.100.000,Perguruan Tinggi Swasta,LLDIKTI XII,123068  ,yanuse52@yahoo.com,0915 21052, , ,Jl. A. R Unawekla,-,97555,Tidak Diisi,-3.074354,130.471828,2014-07-18T00:00:00Z,2014-07-18T00:00:00Z,258/E/O/2014,Baik,-
55hPpEjrT-ijemGJGLFtlyKA0jdiJgTHhtZhEXwhV6E2bnleZxRbiZOYTi3BHyUEYutUgg==,Kab. Aceh Barat,Prov. Aceh,-,UTU,Alih Bentuk,Universitas Teuku Umar Meulaboh,Swasta,13,-,Perguruan Tinggi Swasta,LLDIKTI XIII,131007  ,univteukuumar@yahoo.co.id,06557012801,06557551188,utu.ac.id,Jl Alue Peunyareng Kec Meurebo ,UTU,23617,Kec. Meureubo,0.0,0.0,2006-11-10T00:00:00Z,2006-11-10T00:00:00Z,262/D/O/2006,-,-
UWN1HGQrsjklRMChMP-XAQHiwUf7M8Y8bWCimNVzCGb69XkKXQ-tEHB3fUN12wztmllFWg==,Kota Jakarta Utara,Prov. D.K.I. Jakarta,Baik,-,Aktif,Akademi Keperawatan Harum,Swasta,1,7.500.000 - 7.900.000,Perguruan Tinggi Swasta,LLDIKTI III,034191  , info@akperharum.ac.id,(021)43010901,(021)43910804, www.akperharum.ac.id,Jalan Cumi No 37 Tanjung Priok,-,14310,Tidak Diisi,1.4291307,120.5661054,1999-05-18T00:00:00Z,2006-12-28T00:00:00Z,288D02006,Baik,-
4Wbz5K0-7qZzxLab8gElLSFTqjdwaQkgKVT4mGTnhTtnrn3oIk3F7yAZhjWgpjBfOCsEhw==,Kab. Gresik,Prov. Jawa Timur,-,-,Alih Bentuk,STKIP Qomaruddin Gresik,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI VII,073172  ,stkipqomaruddin@gmail.com,031-99112553,031-99112553,www.stkipqomaruddin.ac.id,Jl Raya Bungah No 1 ,-,61152,Kec. Bungah,-7.050359,112.573822,2014-05-16T00:00:00Z,2014-05-16T00:00:00Z,104/E/O/2014,-,-
y4Ymyc9677_yJ9wwT3XhOun6KB0-h2QlU4bDKpmrwVydxQR6dwJk3VuGDYTzR0kjotBNNw==,Kota tangerang Selatan,Prov. Banten,Baik,ITTS,Aktif,Institut Teknologi Tangerang Selatan,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IV,042015  ,info@itts.ac.id,087772771775,-,portal.itts.ac.id,-,ITTS,-,Tidak Diisi,-6.274432,106.6567095,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,798/KPT/I/2019,Baik,-
JQGeYAGA0-DIQpjey8X3-DxaQ6KKUh3Bj2h3u_9u6jw75AkVXpHpjBN4ZHJM2DDgTnNdBQ==,Kab. Sumedang,Prov. Jawa Barat,Baik,Poltek MBI ,Aktif,Politeknik Merdeka Belajar Indonesia,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IV,045062  ,politeknikmbi.sumedang@pmbi.ac.id,-,-,www.pmbi.ac.id,-,Poltek MBI ,-,Tidak Diisi,-6.8677655,107.900088,2022-07-26T00:00:00Z,2022-07-26T00:00:00Z,214/D/OT/2022,Baik,-
sUznNygWjkCDj9XP_n_w8OXgmAOS-RrrpAfTY-ayiBMgZZ0-eTLMs4U4Zqm2Y-CT0nE-Ow==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,-,-,Tutup,Sekolah Tinggi Ilmu Ekonomi Gotong Royong,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI III,033062  , ,021-75901459,021-75917874, ,Jalan Ciputat Raya No 11 Pondok Pinang,-,12310,Kec. Kebayoran Lama,0.0,0.0,2000-07-10T00:00:00Z,2004-11-08T00:00:00Z,248DIKTIKEP2000,-,-
o4OrAqF2jfCdVw9SaF_uFij3N3Z-nkZukB07aRGZd28H1hE7wUjz5Bz9Rm6AzAEnNz509Q==,Kab. Bojonegoro,Prov. Jawa Timur,-,STIKES RAJEKWESI,Aktif,Sekolah Tinggi Ilmu Kesehatan Rajekwesi Bojonegoro,Swasta,8,2.000.000 - 8.000.000,Perguruan Tinggi Swasta,LLDIKTI VII,073184  ,stikes@rajekwesi.ac.id,0353 - 882197,0353 - 881902,www.rajekwesi.ac.id,-,STIKES RAJEKWESI,-,Tidak Diisi,-7.1939843,111.8642005,2019-10-18T00:00:00Z,2019-10-18T00:00:00Z,1034/KPT/I/2019,-,-
Ge84892pC7gyXHlihowB0xpm8gxU7BsNbPXg_NBzPu02ixauRKgeBRH6KPHFDBsxRb3biA==,Kab. Lampung Selatan,Prov. Lampung,Baik,-,Aktif,Akademi Kebidanan Hampar Baiduri,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,024096  ,-,0727-321482,-,-,Jl Tamimi Rahman Rawa-rawa ,-,35513,Tidak Diisi,0.0,0.0,2005-09-12T00:00:00Z,2005-09-12T00:00:00Z,131DO2005,Baik,-
bKM7B8QD9PefHhFXd_S9dc8PSaV7xxyMjEh-i0kAwIsRGCdopIpn6FpwEU_bml0BgU7ZXQ==,Kab. Bungo,Prov. Jambi,-,UMB,Aktif,Universitas Muara Bungo,Swasta,12,2.500.000 - 2.500.000,Perguruan Tinggi Swasta,LLDIKTI X,101016  ,umb101016@gmail.com,0747-323310,0747-323310, www.universitasmuarabungo.ac.id,Jalan Diponoro No. 27 Muara Bungo,UMB,37215,Kec. Rimbo Tengah,-1.505689,102.12013,2008-05-22T00:00:00Z,2008-05-22T00:00:00Z,81DO2008,-,-
s2I_caPm98FULIT89AlJ4yjXWy4Bp-mNOpds0XTswvLZT1CQAGL8UiaBUtIz-ofW3_q9jQ==,Kota Bandung,Prov. Jawa Barat,Baik Sekali,STABA,Aktif,Sekolah Tinggi Analis Bakti Asih,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI IV,043317  , staba_bdg@yahoo.com,  0227203733, 0227203733, www.staba.ac.id,Bandung ,STABA,11111,Tidak Diisi,-6.5074654,114.2066441,2009-04-07T00:00:00Z,2009-04-07T00:00:00Z,46DO2009,Baik Sekali,-
sUE32gwrnI9uuP9Mp2G3FeiMRtujWz6L_hcbHz-T6l2NXQwuKpi_xWowj295Hy1XyYI5pg==,Kota Depok,Prov. Jawa Barat,Baik,"STIE ""GICI""",Aktif,Sekolah Tinggi Ilmu Ekonomi Gici,Swasta,4,100.000 - 5.850.000,Perguruan Tinggi Swasta,LLDIKTI IV,043273  ,gbs@stiegici.ac.id,02177278094,0,stiegici.ac.id,Jalan Raya Citayam Nomor 123 RT 001 RW 005 Kelurahan Pondok Jaya Kecamatan Cipayung,"STIE ""GICI""",16423,Tidak Diisi,-6.2534,106.4843,2005-06-24T00:00:00Z,2005-10-31T00:00:00Z,165D02005,Baik,-
AbYdkSSWFrY2aVQamHVmaApxS8Tm0oJ5cNdEuf00uqcdooUKjZ7-YWTytHuVirtY6K7qsw==,Kota Bogor,Prov. Jawa Barat,Baik,UNB,Aktif,Universitas Nusa Bangsa,Swasta,10,550.000 - 7.000.000,Perguruan Tinggi Swasta,LLDIKTI IV,041020  ,nusabangsa@unb.ac.id,02518340217,02517592051,unb.ac.id,"Jalan KH. Sholeh Iskandar (Jl. Baru KM 4) Kelurahan Cibadak 
Kec. Tanah Sareal",UNB,16166,Tidak Diisi,-6.5525162,106.7763447,1982-05-27T00:00:00Z,1986-04-26T00:00:00Z,021SKYPKMK1986,Baik,-
L__kjQgUb5Jup0hJBbvFifkXW4YqChU14ss4Q7ifJeSSamdDSLgXzw5reeSlhR7GzElyIg==,Kota Bekasi,Prov. Jawa Barat,Baik Sekali,STIE Tri Bhakti,Aktif,Sekolah Tinggi Ilmu Ekonomi Tri Bhakti,Swasta,4,2.400.000 - 4.000.000,Perguruan Tinggi Swasta,LLDIKTI IV,043096  ,tribhakti@stietribhakti.ac.id,"82429400, 82429500",82437926, www.stietribhakti.ac.id,Jl Jend Ahmad Yani Blok B1 4-8 ,STIE Tri Bhakti,17144,Kec. Rawalumbu,-6.26,106.9993,1996-08-05T00:00:00Z,2016-08-03T00:00:00Z,235/KPT/I/2016,Baik Sekali,-
zNICBM82_Es5YgHQ998BHmBOFH2fPrU6MLVYSd0tvdpEMNmeiUmWb-sxN0ogY2BLL5lg-g==,Kota Semarang,Prov. Jawa Tengah,Baik,STIP Farming Smg,Aktif,Sekolah Tinggi Ilmu Pertanian Farming,Swasta,2,4.750.000 - 4.750.000,Perguruan Tinggi Swasta,LLDIKTI VI,063009  ,info@stipfarming.ac.id,024-8316051-8441430,024-8441430,www.stipfarming.ac.id,Jalan Pawiyatan Luhur IV15 Bendan Duwur,STIP Farming Smg,50231,Tidak Diisi,-7.019019,110.397089,1960-12-01T00:00:00Z,1995-06-23T00:00:00Z,317DIKTIKEP1995,Baik,-
