faculty,prodi,institution_code
Fakultas Teknik Industri,Teknik Informatika,quipper-483
Fakultas Teknik Industri,Teknik Elektro,quipper-483
Fakultas Pertanian,Agroteknologi,quipper-484
Fakultas Pertanian,Agribisnis,quipper-484
Fakultas Ekonomi,Manajemen,quipper-484
Fakultas Ekonomi,Akuntansi,quipper-484
Fakutas Teknik,Teknik Sipil,quipper-484
Fakutas Teknik,Teknik Elektro,quipper-484
Fakutas Teknik,Arsitektur,quipper-484
Fakutas Teknik,Teknik Industri,quipper-484
Fakutas Teknik,Teknik Mesin,quipper-484
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-484
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-484
Analis Kesehatan,Analis Kesehatan,quipper-485
Keperawatan,Ilmu Keperawatan,quipper-485
Keperawatan Gigi,Pendidikan Dokter Gigi,quipper-485
Keperawatan Gigi,Ilmu Keperawatan,quipper-485
Farmasi,Farmasi,quipper-485
Kesehatan Lingkungan,Kesehatan Lingkungan,quipper-485
Kebidanan,Kebidanan,quipper-485
Gizi,Gizi,quipper-485
Fakultas Ilmu Sosial dan Ilmu Politik,Manajemen,quipper-486
Fakultas Ilmu Sosial dan Ilmu Politik,Akuntansi,quipper-486
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Negara (Publik),quipper-486
Fakultas Ilmu Sosial dan Ilmu Politik,Ekonomi Pembangunan,quipper-486
Fakultas Pertanian,Agribisnis,quipper-486
Fakultas Pertanian,Agroteknologi,quipper-486
Fakultas Pertanian,Peternakan,quipper-486
Fakultas Pertanian,Perikanan,quipper-486
Fakultas Pertanian,Teknologi Industri Pertanian,quipper-486
Fakultas Hukum,Ilmu Hukum,quipper-486
Fakultas Sainstek,Teknik Pertambangan,quipper-486
Fakultas Sainstek,Teknik Sipil,quipper-486
Fakultas Sainstek,Kimia,quipper-486
Fakultas Sainstek,Farmasi,quipper-486
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-486
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-486
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,quipper-486
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-486
Fakultas Keguruan dan Ilmu Pendidikan,Biologi,quipper-486
Fakultas Keguruan dan Ilmu Pendidikan,Kimia,quipper-486
Fakultas Keguruan dan Ilmu Pendidikan,Fisika,quipper-486
Fakultas Keguruan dan Ilmu Pendidikan,Geografi,quipper-486
Fakultas Teknologi Informasi,Sistem Informasi,quipper-486
Fakultas Teknologi Informasi,Ilmu Komputer,quipper-486
Fakultas Ilmu Komunikasi,Public Relations,quipper-487
Fakultas Ilmu Komunikasi,Broadcasting (Penyiaran),quipper-487
Fakultas Ilmu Komunikasi,Lainnya,quipper-487
Fakultas Ilmu Komunikasi,Ilmu Komunikasi,quipper-487
Fakultas Syariah dan Hukum,Ilmu Hukum,quipper-488
Fakultas Ekonomi dan Bisnis Islam,Ekonomi Syariah,quipper-488
Fakultas Ekonomi dan Bisnis Islam,Perbankan Syariah,quipper-488
Fakultas Ekonomi dan Bisnis Islam,Manajemen,quipper-488
"Fakultas Ushuluddin, Adab, dan Dakwah",Filsafat,quipper-488
"Fakultas Ushuluddin, Adab, dan Dakwah",Ilmu Komunikasi,quipper-488
"Fakultas Ushuluddin, Adab, dan Dakwah",Sejarah,quipper-488
"Fakultas Ushuluddin, Adab, dan Dakwah",Manajemen,quipper-488
"Fakultas Ushuluddin, Adab, dan Dakwah",Ilmu Agama Islam,quipper-488
"Fakultas Ushuluddin, Adab, dan Dakwah",Bimbingan dan Konseling,quipper-488
"Fakultas Ushuluddin, Adab, dan Dakwah",Sastra Arab,quipper-488
Fakultas Tarbiyah dan Tadris,Pendidikan Matematika,quipper-488
Fakultas Tarbiyah dan Tadris,Ilmu Agama Islam,quipper-488
Fakultas Tarbiyah dan Tadris,Keguruan & Pendidikan,quipper-488
Fakultas Tarbiyah dan Tadris,Pendidikan Bahasa Indonesia,quipper-488
Fakultas Tarbiyah dan Tadris,Pendidikan Bahasa Inggris,quipper-488
Fakultas Tarbiyah dan Tadris,Pendidikan Guru Sekolah Dasar,quipper-488
Fakultas Tarbiyah dan Tadris,Sastra Arab,quipper-488
Fakultas Tarbiyah dan Tadris,Pendidikan Anak Usia Dini (PAUD),quipper-488
Fakultas Syariah,Ilmu Hukum,quipper-489
Fakultas Ekonomi dan Bisnis Islam,Akuntansi,quipper-489
Fakultas Ekonomi dan Bisnis Islam,Manajemen,quipper-489
Fakultas Ekonomi dan Bisnis Islam,Pariwisata,quipper-489
Fakultas Ekonomi dan Bisnis Islam,Ekonomi Syariah,quipper-489
Fakultas Ekonomi dan Bisnis Islam,Perbankan Syariah,quipper-489
Fakultas Tarbiyah dan Ilmu Keguruan,Ilmu Agama Islam,quipper-489
Fakultas Tarbiyah dan Ilmu Keguruan,Pendidikan Bahasa Inggris,quipper-489
Fakultas Tarbiyah dan Ilmu Keguruan,Pendidikan Matematika,quipper-489
Fakultas Tarbiyah dan Ilmu Keguruan,Bimbingan dan Konseling,quipper-489
Fakultas Tarbiyah dan Ilmu Keguruan,Sastra Arab,quipper-489
Fakultas Tarbiyah dan Ilmu Keguruan,Teknik Informatika,quipper-489
"Fakultas Ilmu Ushuluddin, Adab, dan Dakwah",Ilmu Agama Islam,quipper-489
"Fakultas Ilmu Ushuluddin, Adab, dan Dakwah",Ilmu Komunikasi,quipper-489
"Fakultas Ilmu Ushuluddin, Adab, dan Dakwah",Sejarah,quipper-489
"Fakultas Ilmu Ushuluddin, Adab, dan Dakwah",Filsafat,quipper-489
"Fakultas Ilmu Ushuluddin, Adab, dan Dakwah",Sosiologi,quipper-489
"Fakultas Ilmu Ushuluddin, Adab, dan Dakwah",Sastra Arab,quipper-489
Fashion,Desain,quipper-490
Fashion,Lainnya,quipper-490
Keperawatan,Ilmu Keperawatan,quipper-491
Fakultas Ilmu Tarbiyah dan Keguruan,Ilmu Agama Islam,quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Keguruan & Pendidikan,quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Bahasa Indonesia,quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Bahasa Inggris,quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Matematika,quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Biologi,quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Fisika,quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Kimia,quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Anak Usia Dini (PAUD),quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Guru Sekolah Dasar,quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Sastra Arab,quipper-492
Fakultas Ilmu Tarbiyah dan Keguruan,Manajemen Pendidikan,quipper-492
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Politik,quipper-492
Fakultas Ilmu Sosial dan Ilmu Politik,Sosiologi,quipper-492
Fakultas Ilmu Sosial dan Ilmu Politik,Hubungan Internasional,quipper-492
Fakultas Syariah dan Hukum,Ilmu Hukum,quipper-492
Fakultas Syariah dan Hukum,Ilmu Agama Islam,quipper-492
Fakultas Syariah dan Hukum,Hukum Tata Negara,quipper-492
Fakultas Syariah dan Hukum,Hukum Ekonomi Syariah,quipper-492
Fakultas Psikologi,Psikologi,quipper-492
Fakultas Sains dan Teknologi,Matematika,quipper-492
Fakultas Sains dan Teknologi,Kimia,quipper-492
Fakultas Sains dan Teknologi,Fisika,quipper-492
Fakultas Sains dan Teknologi,Biologi,quipper-492
Fakultas Sains dan Teknologi,Teknik Pertambangan,quipper-492
Fakultas Sains dan Teknologi,Sistem Informasi,quipper-492
Fakultas Sains dan Teknologi,Teknik Informatika,quipper-492
Fakultas Sains dan Teknologi,Agribisnis,quipper-492
Fakultas Adab dan Humaniora,Sastra Arab,quipper-492
Fakultas Adab dan Humaniora,Sastra Inggris,quipper-492
Fakultas Adab dan Humaniora,Ilmu Perpustakaan,quipper-492
Fakultas Adab dan Humaniora,Ilmu Agama Islam,quipper-492
Fakultas Adab dan Humaniora,Sejarah,quipper-492
Sekolah Pascasarjana,Ilmu Agama Islam,quipper-492
Fakultas Dirasat Islamiyah,Ilmu Agama Islam,quipper-492
Fakultas Ilmu Kesehatan,Ilmu Keperawatan,quipper-492
Fakultas Ilmu Kesehatan,Farmasi,quipper-492
Fakultas Ilmu Kesehatan,Kesehatan Masyarakat,quipper-492
Fakultas Kedokteran,Pendidikan Dokter,quipper-492
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-492
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-492
Fakultas Ekonomi dan Bisnis,Ekonomi Syariah,quipper-492
Fakultas Ekonomi dan Bisnis,Perbankan Syariah,quipper-492
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,quipper-492
Fakultas Dakwah dan Ilmu Komunikasi,Ilmu Komunikasi,quipper-492
Fakultas Dakwah dan Ilmu Komunikasi,Kesejahteraan Sosial,quipper-492
Fakultas Dakwah dan Ilmu Komunikasi,Broadcasting (Penyiaran),quipper-492
Fakultas Dakwah dan Ilmu Komunikasi,Jurnalistik,quipper-492
Fakultas Dakwah dan Ilmu Komunikasi,Bimbingan dan Konseling,quipper-492
Fakultas Dakwah dan Ilmu Komunikasi,Ilmu Agama Islam,quipper-492
Fakultas Ushuluddin,Ilmu Agama Islam,quipper-492
Fakultas Ushuluddin,Filsafat,quipper-492
Fakultas Sains dan Teknologi,Teknik Informatika,quipper-493
Fakultas Sains dan Teknologi,Geografi,quipper-493
Fakultas Sains dan Teknologi,Sistem Informasi,quipper-493
Fakultas Ilmu-Ilmu Pertanian,Peternakan,quipper-493
Fakultas Ilmu-Ilmu Pertanian,Budidaya Perairan (Akuakultur),quipper-493
Fakultas Ilmu-Ilmu Pertanian,Agribisnis,quipper-493
Fakultas Ilmu Kesehatan,Kesehatan Masyarakat,quipper-493
Fakultas Ilmu Kesehatan,Ilmu Keperawatan,quipper-493
Fakultas Ilmu Budaya,Sastra Arab,quipper-493
Fakultas Ilmu Budaya,Sastra Inggris,quipper-493
Fakultas Teknik dan Ilmu Komputer,Teknik Informatika,quipper-494
Fakultas Teknik dan Ilmu Komputer,Sistem Informasi,quipper-494
Fakultas Teknik dan Ilmu Komputer,Teknik Industri,quipper-494
Fakultas Teknik dan Ilmu Komputer,Teknik Sipil,quipper-494
Fakultas Teknik dan Ilmu Komputer,Ilmu dan Teknologi Pangan,quipper-494
Fakultas Teknik dan Ilmu Komputer,Teknik Lingkungan,quipper-494
Fakultas Ekonomi dan Ilmu Sosial,Manajemen,quipper-494
Fakultas Ekonomi dan Ilmu Sosial,Akuntansi,quipper-494
Fakultas Ekonomi dan Ilmu Sosial,Ilmu Komunikasi,quipper-494
Fakultas Ekonomi dan Ilmu Sosial,Ilmu Politik,quipper-494
Fakultas Hukum,Ilmu Hukum,quipper-495
Fakultas Pertanian,Manajemen Agribisnis,quipper-495
Fakultas Kedokteran,Pendidikan Dokter,quipper-495
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-495
Fakultas Ekonomi dan Bisnis,Ilmu Ekonomi,quipper-495
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-495
Fakultas Bahasa dan Sains,Pendidikan Guru Sekolah Dasar,quipper-495
Fakultas Bahasa dan Sains,Pendidikan Bahasa Indonesia,quipper-495
Fakultas Bahasa dan Sains,Pendidikan Bahasa Inggris,quipper-495
Fakultas Bahasa dan Sains,Pendidikan Matematika,quipper-495
Fakultas Bahasa dan Sains,Biologi,quipper-495
Fakultas Kedokteran Hewan,Kedokteran Hewan,quipper-495
Fakultas Teknik,Teknik Pertanian,quipper-495
Fakultas Teknik,Teknik Sipil,quipper-495
Fakultas Teknik,Teknik Informatika,quipper-495
Fakultas Ilmu Sosial dan Ilmu Politik,Sosiologi,quipper-495
Fakultas Ilmu Sosial dan Ilmu Politik,Kesejahteraan Sosial,quipper-495
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Politik,quipper-495
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Perpustakaan,quipper-495
Akuntansi,Akuntansi Perpajakan,quipper-496
Akuntansi,Akuntansi,quipper-496
Akuntansi,Akuntansi Keuangan,quipper-496
Akuntansi,,quipper-496
Teknik Elektro,Teknik Listrik,quipper-496
Teknik Elektro,Teknik Komputer,quipper-496
Teknik Elektro,Teknik Informatika,quipper-496
Teknik Elektro,Teknik Listrik D3,quipper-496
Teknik Mesin,Teknologi Rekayasa Mekatronika,quipper-496
Teknik Mesin,Teknik Mesin Produksi dan Perawatan,quipper-496
Pariwisata,Ekowisata Bawah Laut,quipper-496
Pariwisata,Pariwisata,quipper-496
Pariwisata,Usaha Perjalanan Wisata,quipper-496
Pariwisata,Perhotelan,quipper-496
Administrasi Bisnis,Administrasi Bisnis,quipper-496
Administrasi Bisnis,Manajemen Pemasaran,quipper-496
Administrasi Bisnis,Manajemen Bisnis,quipper-496
Teknik Sipil,Teknik Sipil,quipper-496
Teknik Sipil,Konstruksi Bangunan Gedung,quipper-496
Teknik Sipil,Teknik Jalan Jembatan,quipper-496
Kelautan dan Perikanan,Perikanan,quipper-497
Kelautan dan Perikanan,Lainnya,quipper-497
Fakultas Teknik - Teknik Elektro,Teknik Elektro,quipper-498
Fakultas Teknik - Teknik Kimia,Teknik Kimia,quipper-498
Fakultas Teknik - Teknik Sipil,Teknik Sipil,quipper-498
Keperawatan Gigi,Ilmu Keperawatan,quipper-499
Keperawatan,Ilmu Keperawatan,quipper-499
Kebidanan,Kebidanan,quipper-499
Analis Kesehatan,Analis Kesehatan,quipper-499
Kesehatan Lingkungan,Kesehatan Lingkungan,quipper-499
Gizi,Gizi,quipper-499
Farmasi,Farmasi,quipper-499
Pertanahan,Geografi,quipper-500
Pertanahan,Ilmu Tanah,quipper-500
Pertanahan,Sekolah Kedinasan,quipper-500
Ilmu Manajemen Informatika dan Komputer,Sistem Informasi,quipper-501
Ilmu Manajemen Informatika dan Komputer,Ilmu Komputer,quipper-501
Professional Baking & Pastry Course,Lainnya,quipper-502
Professional Baking & Pastry Course,Perhotelan,quipper-502
Professional Cooking Course,Lainnya,quipper-502
Professional Cooking Course,Perhotelan,quipper-502
Pariwisata,Perhotelan,quipper-503
Pariwisata,Pariwisata,quipper-503
Pariwisata,Perpajakan,quipper-503
Fakultas Pertanian,Agroteknologi,quipper-504
Fakultas Pertanian,Kehutanan,quipper-504
Fakultas Hukum,Ilmu Hukum,quipper-504
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi,quipper-504
Fakultas Keguruan dan llmu Pendidikan,Keguruan & Pendidikan,quipper-504
Fakultas Keguruan dan llmu Pendidikan,Biologi,quipper-504
Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi,quipper-505
Teknik Bangunan Kapal,Teknik Perkapalan,quipper-506
Teknik Listrik Industri,Teknik Elektro,quipper-506
Teknik Mesin Alat Berat,Teknik Mesin,quipper-506
Fakultas Ilmu Pendidikan,Keguruan & Pendidikan,quipper-507
Fakultas Pendidikan IPS,Sejarah,quipper-507
Fakultas Pendidikan IPS,Ilmu Ekonomi,quipper-507
Fakultas Pendidikan IPS,Keguruan & Pendidikan,quipper-507
Fakultas Pendidikan IPS,Geografi,quipper-507
Fakultas Pendidikan IPS,Pendidikan Geografi,quipper-507
Ilmu Pelayaran,Kelautan,quipper-508
Ilmu Pelayaran,Nautika,quipper-508
Fakultas Kedokteran,Pendidikan Dokter,quipper-509
Fakultas Teknologi Industri,Teknik Mesin,quipper-509
Fakultas Teknologi Industri,Teknik Elektro,quipper-509
Fakultas Teknologi Industri,Teknik Industri,quipper-509
Fakultas Teknologi Industri,Teknik Informatika,quipper-509
Fakultas Teknologi Industri,Sistem Informasi,quipper-509
Fakultas Hukum,Ilmu Hukum,quipper-509
Fakultas Seni Rupa dan Desain,Desain,quipper-509
Fakultas Seni Rupa dan Desain,Fotografi,quipper-509
Fakultas Seni Rupa dan Desain,Desain Interior,quipper-509
Fakultas Seni Rupa dan Desain,Desain Produk,quipper-509
Fakultas Seni Rupa dan Desain,Desain Komunikasi Visual (DKV),quipper-509
Fakultas Arsitektur Lansekap dan Teknologi Lingkungan,Perencanaan Wilayah dan Kota,quipper-509
Fakultas Arsitektur Lansekap dan Teknologi Lingkungan,Arsitektur,quipper-509
Fakultas Arsitektur Lansekap dan Teknologi Lingkungan,Teknik Lingkungan,quipper-509
Fakultas Teknik Sipil dan Perencanaan,Teknik Sipil,quipper-509
Fakultas Teknik Sipil dan Perencanaan,Arsitektur,quipper-509
Fakultas Kedokteran Gigi,Pendidikan Dokter Gigi,quipper-509
Fakultas Teknologi Kebumian dan Energi,Teknik Pertambangan,quipper-509
Fakultas Teknologi Kebumian dan Energi,Teknik Geologi,quipper-509
Fakultas Teknologi Kebumian dan Energi,Teknik Perminyakan,quipper-509
Fakultas Ekonomi dan Bisnis,Ilmu Ekonomi,quipper-509
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-509
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-509
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,quipper-509
Program Pascasarjana,Ilmu Agama Islam,quipper-510
Program Pascasarjana,Pendidikan Bahasa Inggris,quipper-510
Program Pascasarjana,Filsafat,quipper-510
Program Pascasarjana,Ekonomi Syariah,quipper-510
Program Pascasarjana,Manajemen Pendidikan,quipper-510
Fakultas Ilmu Tarbiyah dan Keguruan,Ilmu Agama Islam,quipper-510
Fakultas Ilmu Tarbiyah dan Keguruan,Keguruan & Pendidikan,quipper-510
Fakultas Ilmu Tarbiyah dan Keguruan,Sastra Arab,quipper-510
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Bahasa Inggris,quipper-510
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Matematika,quipper-510
Fakultas Ilmu Tarbiyah dan Keguruan,Fisika,quipper-510
Fakultas Ilmu Tarbiyah dan Keguruan,Biologi,quipper-510
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Anak Usia Dini (PAUD),quipper-510
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Guru Sekolah Dasar,quipper-510
Fakultas Ilmu Tarbiyah dan Keguruan,Manajemen Pendidikan,quipper-510
Fakultas Syariah,Ilmu Hukum,quipper-510
Fakultas Syariah,Hukum Tata Negara,quipper-510
Fakultas Ushuluddin dan Studi Agama,Ilmu Agama Islam,quipper-510
Fakultas Ushuluddin dan Studi Agama,Ilmu Politik,quipper-510
Fakultas Ushuluddin dan Studi Agama,Filsafat,quipper-510
Fakultas Adab dan Humaniora,Sejarah,quipper-510
Fakultas Adab dan Humaniora,Sastra Arab,quipper-510
Fakultas Adab dan Humaniora,Sastra Inggris,quipper-510
Fakultas Adab dan Humaniora,Ilmu Perpustakaan,quipper-510
Fakultas Ekonomi dan Bisnis Islam,Akuntansi,quipper-510
Fakultas Ekonomi dan Bisnis Islam,Ekonomi Syariah,quipper-510
Fakultas Ekonomi dan Bisnis Islam,Perbankan Syariah,quipper-510
Fakultas Ekonomi dan Bisnis Islam,Manajemen Keuangan,quipper-510
Fakultas Sains dan Teknologi,Fisika,quipper-510
Fakultas Sains dan Teknologi,Kimia,quipper-510
Fakultas Sains dan Teknologi,Sistem Informasi,quipper-510
Fakultas Dakwah,Ilmu Komunikasi,quipper-510
Fakultas Dakwah,Broadcasting (Penyiaran),quipper-510
Fakultas Dakwah,Jurnalistik,quipper-510
Fakultas Dakwah,Manajemen,quipper-510
Fakultas Dakwah,Bimbingan dan Konseling,quipper-510
Fakultas Teknik Sipil dan Perencanaan,Ilmu Teknik,quipper-511
Fakultas Teknik Sipil dan Perencanaan,Teknik Sipil,quipper-511
Fakultas Teknik Sipil dan Perencanaan,Arsitektur,quipper-511
Fakultas Teknologi Industri,Teknik Mesin,quipper-511
Fakultas Teknologi Industri,Teknik Elektro,quipper-511
Fakultas Teknologi Industri,Teknik Industri,quipper-511
Fakultas Teknologi Industri,Teknik Informatika,quipper-511
Fakultas Teknologi Mineral,Teknik Pertambangan,quipper-511
Fakultas Teknologi Mineral,Teknik Geologi,quipper-511
Fakultas Teknologi Informasi,Ilmu Komputer,quipper-512
Fakultas Teknologi Informasi,Teknik Informatika,quipper-512
Fakultas Teknologi Informasi,Sistem Informasi,quipper-512
Fakultas Ekonomi,Manajemen,quipper-512
Fakultas Ekonomi,Akuntansi,quipper-512
Fakultas Ekonomi,Perbankan,quipper-512
Fakultas Hukum,Ilmu Hukum,quipper-512
Fakultas Teknik,Teknik Sipil,quipper-512
Fakultas Teknik,Teknik Industri,quipper-512
Fakultas Pendidikan,Pendidikan Matematika,quipper-512
Fakultas Ilmu Sosial dan Politik,Ilmu Administrasi,quipper-512
Fakultas Ilmu Sosial dan Politik,Ilmu Komunikasi,quipper-512
Teknik dan Keselamatan Penerbangan,Ilmu Komunikasi,quipper-513
Teknik dan Keselamatan Penerbangan,Ilmu Teknik,quipper-513
Teknik dan Keselamatan Penerbangan,Teknik Penerbangan,quipper-513
Teknik dan Keselamatan Penerbangan,Manajemen Transportasi,quipper-513
Faculty of Business,Bisnis,quipper-514
Faculty of Business,Akuntansi,quipper-514
Faculty of Business,Manajemen,quipper-514
Faculty of Business,Lainnya,quipper-514
Faculty of Computing and Media,Ilmu Komunikasi,quipper-514
Faculty of Computing and Media,Ilmu Komputer,quipper-514
Faculty of Computing and Media,Sistem Informasi,quipper-514
Gizi,Gizi,quipper-515
Kebidanan,Kebidanan,quipper-515
Kesehatan Lingkungan,Kesehatan Lingkungan,quipper-515
Analis Kesehatan,Analis Kesehatan,quipper-515
Keperawatan,Ilmu Keperawatan,quipper-515
Akademi Minyak dan Gas Bumi,Ilmu Teknik,quipper-516
Akademi Minyak dan Gas Bumi,Teknik Pertambangan,quipper-516
Akademi Minyak dan Gas Bumi,Lainnya,quipper-516
Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi,quipper-517
Teknik Bangunan Kapal,Teknik Perkapalan,quipper-518
Teknik Listrik Industri,Teknik Elektro,quipper-518
Teknik Mesin Alat Berat,Teknik Mesin,quipper-518
Fakultas Ilmu Pendidikan,Keguruan & Pendidikan,quipper-519
Fakultas Pendidikan IPS,Sejarah,quipper-519
Fakultas Pendidikan IPS,Ilmu Ekonomi,quipper-519
Fakultas Pendidikan IPS,Keguruan & Pendidikan,quipper-519
Fakultas Pendidikan IPS,Geografi,quipper-519
Fakultas Pendidikan IPS,Pendidikan Geografi,quipper-519
Ilmu Pelayaran,Kelautan,quipper-520
Ilmu Pelayaran,Nautika,quipper-520
Fakultas Kedokteran,Pendidikan Dokter,quipper-521
Fakultas Teknologi Industri,Teknik Mesin,quipper-521
Fakultas Teknologi Industri,Teknik Elektro,quipper-521
Fakultas Teknologi Industri,Teknik Industri,quipper-521
Fakultas Teknologi Industri,Teknik Informatika,quipper-521
Fakultas Teknologi Industri,Sistem Informasi,quipper-521
Fakultas Hukum,Ilmu Hukum,quipper-521
Fakultas Seni Rupa dan Desain,Desain,quipper-521
Fakultas Seni Rupa dan Desain,Fotografi,quipper-521
Fakultas Seni Rupa dan Desain,Desain Interior,quipper-521
Fakultas Seni Rupa dan Desain,Desain Produk,quipper-521
Fakultas Seni Rupa dan Desain,Desain Komunikasi Visual (DKV),quipper-521
Fakultas Arsitektur Lansekap dan Teknologi Lingkungan,Perencanaan Wilayah dan Kota,quipper-521
Fakultas Arsitektur Lansekap dan Teknologi Lingkungan,Arsitektur,quipper-521
Fakultas Arsitektur Lansekap dan Teknologi Lingkungan,Teknik Lingkungan,quipper-521
Fakultas Teknik Sipil dan Perencanaan,Teknik Sipil,quipper-521
Fakultas Teknik Sipil dan Perencanaan,Arsitektur,quipper-521
Fakultas Kedokteran Gigi,Pendidikan Dokter Gigi,quipper-521
Fakultas Teknologi Kebumian dan Energi,Teknik Pertambangan,quipper-521
Fakultas Teknologi Kebumian dan Energi,Teknik Geologi,quipper-521
Fakultas Teknologi Kebumian dan Energi,Teknik Perminyakan,quipper-521
Fakultas Ekonomi dan Bisnis,Ilmu Ekonomi,quipper-521
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-521
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-521
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,quipper-521
Program Pascasarjana,Ilmu Agama Islam,quipper-522
Program Pascasarjana,Pendidikan Bahasa Inggris,quipper-522
Program Pascasarjana,Filsafat,quipper-522
Program Pascasarjana,Ekonomi Syariah,quipper-522
Program Pascasarjana,Manajemen Pendidikan,quipper-522
Fakultas Ilmu Tarbiyah dan Keguruan,Ilmu Agama Islam,quipper-522
Fakultas Ilmu Tarbiyah dan Keguruan,Keguruan & Pendidikan,quipper-522
Fakultas Ilmu Tarbiyah dan Keguruan,Sastra Arab,quipper-522
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Bahasa Inggris,quipper-522
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Matematika,quipper-522
Fakultas Ilmu Tarbiyah dan Keguruan,Fisika,quipper-522
Fakultas Ilmu Tarbiyah dan Keguruan,Biologi,quipper-522
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Anak Usia Dini (PAUD),quipper-522
Fakultas Ilmu Tarbiyah dan Keguruan,Pendidikan Guru Sekolah Dasar,quipper-522
Fakultas Ilmu Tarbiyah dan Keguruan,Manajemen Pendidikan,quipper-522
Fakultas Syariah,Ilmu Hukum,quipper-522
Fakultas Syariah,Hukum Tata Negara,quipper-522
Fakultas Ushuluddin dan Studi Agama,Ilmu Agama Islam,quipper-522
Fakultas Ushuluddin dan Studi Agama,Ilmu Politik,quipper-522
Fakultas Ushuluddin dan Studi Agama,Filsafat,quipper-522
Fakultas Adab dan Humaniora,Sejarah,quipper-522
Fakultas Adab dan Humaniora,Sastra Arab,quipper-522
Fakultas Adab dan Humaniora,Sastra Inggris,quipper-522
Fakultas Adab dan Humaniora,Ilmu Perpustakaan,quipper-522
Fakultas Ekonomi dan Bisnis Islam,Akuntansi,quipper-522
Fakultas Ekonomi dan Bisnis Islam,Ekonomi Syariah,quipper-522
Fakultas Ekonomi dan Bisnis Islam,Perbankan Syariah,quipper-522
Fakultas Ekonomi dan Bisnis Islam,Manajemen Keuangan,quipper-522
Fakultas Sains dan Teknologi,Fisika,quipper-522
Fakultas Sains dan Teknologi,Kimia,quipper-522
Fakultas Sains dan Teknologi,Sistem Informasi,quipper-522
Fakultas Dakwah,Ilmu Komunikasi,quipper-522
Fakultas Dakwah,Broadcasting (Penyiaran),quipper-522
Fakultas Dakwah,Jurnalistik,quipper-522
Fakultas Dakwah,Manajemen,quipper-522
Fakultas Dakwah,Bimbingan dan Konseling,quipper-522
Fakultas Teknik Sipil dan Perencanaan,Ilmu Teknik,quipper-523
Fakultas Teknik Sipil dan Perencanaan,Teknik Sipil,quipper-523
Fakultas Teknik Sipil dan Perencanaan,Arsitektur,quipper-523
Fakultas Teknologi Industri,Teknik Mesin,quipper-523
Fakultas Teknologi Industri,Teknik Elektro,quipper-523
Fakultas Teknologi Industri,Teknik Industri,quipper-523
Fakultas Teknologi Industri,Teknik Informatika,quipper-523
Fakultas Teknologi Mineral,Teknik Pertambangan,quipper-523
Fakultas Teknologi Mineral,Teknik Geologi,quipper-523
Fakultas Teknologi Informasi,Ilmu Komputer,quipper-524
Fakultas Teknologi Informasi,Teknik Informatika,quipper-524
