id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah,kelompok,pembina,kode_pt,email,no_tel,no_fax,website,alamat,nm_singkat,kode_pos,kecamatan_pt,lintang_pt,bujur_pt,tgl_berdiri_pt,tgl_sk_pendirian_sp,sk_pendirian_sp,akreditasi_pt,status_akreditasi
tj1dPTVMOnCG0z-4Ea6ofR2vowZcynSrDv1-ODj5D67UAVCjcwT3MYPA8uB3kDiWV-fFUQ==,Kota Malang,Prov. Jawa Timur,-,-,Aktif,Sekolah Tinggi Teknik Multimedia Internasional Malang,Swasta,6,-,Perguruan Tinggi Swasta,LLDIKTI VII,073186  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2021-04-13T00:00:00Z,2021-04-13T00:00:00Z,136/E/O/2021,-,-
dPyRIddP0xnsw0ERVcr4SnSxboLaT5lGLDoye75DTZhAZwPk3YJUhXst7CzuFrmhYxWZNA==,Kab. Sukabumi,Prov. Jawa Barat,Baik,INKHAS Sukabumi,Aktif,Institut KH. Ahmad Sanusi Sukabumi,Agama,6,2.000.000 - 3.000.000,Perguruan Tinggi Agama,PTA Islam Swasta,212149  ,official@inkhas.ac.id,-,-,https://inkhas.ac.id/,Jalan Bhayangkara Nomor 33 RT 004 RW 006  Kelurahan Gunung Puyuh  Kecamatan Gunung Puyuh,INKHAS Sukabumi,43123,Tidak Diisi,-6.9167614,106.9160918,2023-11-27T00:00:00Z,2023-11-27T00:00:00Z,1057 Tahun 2023,Baik,-
ZTWRb7_4lHABEs53KtX43ldKjRfOZ3S1q4u42KvwpK7IXKDrmVc9D1-VubG_HNrEOoJGhQ==,Kota Medan,Prov. Sumatera Utara,Baik,UnHar Medan,Aktif,Universitas Harapan Medan,Swasta,14,-1.000.000 - 6.000.000,Perguruan Tinggi Swasta,LLDIKTI I,011049  ,unhar@harapan.ac.id,061-4514560,061-4514560,https://unhar.ac.id/,Jln. H.M. Joni No. 70 C Medan  ,UnHar Medan,-,Kec. Medan Kota,3.5684071,98.694461,2017-08-24T00:00:00Z,2017-08-24T00:00:00Z,459/KPT/I/2017,Baik,-
BGDrJKGhhUP6xqMyjd0POmTnQ9P1thYnZbmH3mhYDR4w95xdxKtqu1AtRyMS107kMpQ-UQ==,Kab. Pringsewu,Prov. Lampung,-,STKIP MPL,Alih Bentuk,STKIP Muhammadiyah Pringsewu,Swasta,6,-,Perguruan Tinggi Swasta,LLDIKTI II,023011  ,stkip_mpl@yahoo.com,0729-21359,0729-24002, http://stkipmpringsewu-lpg.ac.id,Jalan Makam Kh Ghalib No 112 Pringsewu Lampung,STKIP MPL,35373,Tidak Diisi,0.0,0.0,1983-06-13T00:00:00Z,1983-06-13T00:00:00Z,62/KPT/I/2018,-,-
s8BDT7-_gCb2JhuptIio9u4A9IA1Y1SbrNX9VVgZdmU6NK6xFZFDt9MRK9YOJfn8NG7ViA==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,-,-,Aktif,Akademi Keperawatan Yayasan Dharma Bhakti Jakarta,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI III,034235  ,-,-,-,-, Jl. Jagakarsa Raya No. 20  Ciganjur,-,0    ,Tidak Diisi,0.0,0.0,2012-02-29T00:00:00Z,2012-02-29T00:00:00Z,59/E/O/2012,-,-
w-wUR-1Tpjpf1ekCoM7stqkwXeEnwMvzbSs9poea6btedxas2i_xKm5hawO78wZLVgtHSQ==,Kota Jakarta Utara,Prov. D.K.I. Jakarta,-,Polman Astra,Alih Bentuk,Politeknik Manufaktur Astra,Swasta,6,-,Perguruan Tinggi Swasta,LLDIKTI III,035003  , sekretariat@polman.astra.ac.id, 021-6519555, 021-6519821, www.polman.astra.ac.id,Jl Gaya Motor Raya No 8 Gedung B Lantai 5 Komplek Astra International Sunter II,Polman Astra,14330,Kec. Tanjung Priok,-6.1363199,106.8862867,2001-07-09T00:00:00Z,2018-02-01T00:00:00Z,89/KPT/I/2018,-,-
Luk9fo6IMu5bS1t1gN4MfBbqGGlHRpPlNKfG5UklzXNXUXV1d38UYPrTWVmbS1294vmS7A==,Kab. Mojokerto,Prov. Jawa Timur,Baik,Bina Sehat PPNI,Alih Bentuk,STIKES Bina Sehat PPNI Mojokerto,Swasta,7,-,Perguruan Tinggi Swasta,LLDIKTI VII,073126  ,stikes_ppni@yahoo.co.id,0321-390-203,0321-390-203,www.stikes-ppni.ac.id,Jl Raya Jabon Km 6  Gayaman Mojoanyar,Bina Sehat PPNI,61364,Kec. Mojoanyar,-2.4369907,120.183507,2004-07-16T00:00:00Z,2016-03-10T00:00:00Z,117/KPT/I/2016,Baik,-
4F9Mwmy9Bn3GKuJoStkwuFJG0QH6-gSR9U-Ix7EjQq8PCyGKIkB9HKpUDZFS3Py78NzEnQ==,Kota Palembang,Prov. Sumatera Selatan,-,STIKESMAS Nusantara,Alih Bentuk,STIKESMAS Nusantara,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,023065  , stikesmasnusantaraplg@gmail.com,(0711) 5573755,-, www.stikmnusantara.ac.id,Jl Insp Marzuki No 124 Siring Agung Pakjo,STIKESMAS Nusantara,30137,Tidak Diisi,-2.976832,104.778853,2000-09-01T00:00:00Z,2000-09-01T00:00:00Z,181DO2000,-,-
x3woltLMy27vvLV8h0n8mhrLVR9bHFAN94cEc5ksWBYdFWl03LgJ-OCAzcCaYxZ-1oIqbQ==,Kota Yogyakarta,Prov. D.I. Yogyakarta,B,UJB,Aktif,Universitas Janabadra,Swasta,15,500.000 - 7.600.000,Perguruan Tinggi Swasta,LLDIKTI V,051003  ,info@janabadra.ac.id,(0274)561039,(0274)561039,www.janabadra.ac.id,Jl Tentara Rakyat Mataram 55 ,UJB,55231,Tidak Diisi,-7.783807,110.357564,1958-10-07T00:00:00Z,1959-09-26T00:00:00Z,30,B,-
h2lemGIDEs72S3Dl82egBYw0uaTJFTbgOavSA-XR1TuqOfqiP7Vj3RmZ9kVzj0iTjClLTQ==,Kota Lhokseumawe,Prov. Aceh,-,-,Alih Bentuk,STMIK Bina Bangsa,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI XIII,133012  ,stmikbb_lsm@yahoo.co.id,0645-41626,0645-41626, www.stmikbb-aceh.ac.id,Jalan Merdeka Timur No 92 ,-,24351,Tidak Diisi,0.0,0.0,2000-12-22T00:00:00Z,2000-10-16T00:00:00Z,221DO2000,-,-
oQiS1yYTb4CHl7JyL31iCa4u3eSKGxN7e9sFp5vH63k3HGoGAHc9F1anloGADjTTE-GGEg==,Kota Padang,Prov. Sumatera Barat,Baik,AAI,Aktif,Akademi Akuntansi Indonesia Padang,Swasta,1,175.000 - 2.150.000,Perguruan Tinggi Swasta,LLDIKTI X,104005  ,aaipadang@unespadang.ac.id,0751-28859,0751-32694,akademiakuntansi.unespadang.ac.id,Jalan Veteran Dalam No 26 B ,AAI,25113,Kec. Padang Barat,6.224032,106.803518,1973-04-14T00:00:00Z,2007-08-23T00:00:00Z,3504DT2007,Baik,-
nWnOd37LkHbEGJo_nODP_PKPiFNRQuMHPPmvK_CoSK5ktMrjfMTFatbAg9hWNnkULsqylA==,Kota Medan,Prov. Sumatera Utara,Baik Sekali,UTND,Aktif,Universitas Tjut Nyak Dhien,Swasta,28,-,Perguruan Tinggi Swasta,LLDIKTI I,011029  ,univ.utnd@gmail.com,061-8451508,061-8441163,www.utnd.ac.id,Jalan Gatot Subroto / Jl. Rasmi No. 28  ,UTND,20123,Kec. Medan Sunggal,0.0,0.0,1956-10-10T00:00:00Z,2000-10-31T00:00:00Z,232/D/O/2000,Baik Sekali,-
QKAW-ny_DpZ9ESlPEsCniQYKQiGjfDwW_e3YJQBy39L4FjjIGbDVnjGgPas6loeXzwQR-Q==,Kota Pontianak,Prov. Kalimantan Barat,-,WD,Alih Bentuk,STMIK Widya Dharma,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI XI,113068  ,riyadijiskandar@gmail.com,0561-731966 EXT 803,0561-739191,stmikwidyadharma.ac.id,Jalan HOS Cokroaminoto No 445 ,WD,78117,Tidak Diisi,0.0,0.0,2007-03-29T00:00:00Z,2007-03-29T00:00:00Z,46DO2007,-,-
bmAI1fa2XxP5SgvvTuNylvDriksZH6Tyfs-Mf6JuiIEWu9kJETMNM9QYFmWOBGtRTQsFOw==,Kab. Deli Serdang,Prov. Sumatera Utara,-,-,Alih Bentuk,Akademi Kebidanan Medistra Lubuk Pakam,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,014241  , akbid.medistra38@gmail.com,(061) 7952262,(061) 7952234,www.akbidmedistra.ac.id, Jalan Sudirman No 38 Lubuk Pakam,-,20512,Kec. Lubuk Pakam,3.558381,98.865902,2012-10-02T00:00:00Z,2012-10-02T00:00:00Z,342/E/0/2012,-,-
RD4K_Kejfsu0WKOw3b8fqBs9ayuptG2dv4eTgWVGVvjc2AFloaGk1npBp721h7JzrlQbmQ==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik Sekali,AKPINDO,Alih Bentuk,Akademi Pariwisata Indonesia Jakarta,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI III,034062  ,akpindo@akpindo.ac.id,021-8617965 8617552,021-8629471,www.akpindo.ac.id,Jl H. Ahmad  Pahlawan Revolusi  Pondok Bambu  Jakarta Timur,AKPINDO,13430,Tidak Diisi,0.0,0.0,1967-10-16T00:00:00Z,1968-04-15T00:00:00Z,32,Baik Sekali,-
_MPWEaiPZ5X12-eIUUirAaBsdLp5LY5boL03BXKEULweV8L3qYZgK_2oxxRWDpNe8S9F7w==,Kab. Gresik,Prov. Jawa Timur,-,AKPER Pemkab Gresik,Aktif,Akademi Keperawatan Pemkab Gresik,Kedinasan,1,-,Perguruan Tinggi Kementerian Lain,Kementerian Dalam Negeri,344044  ,akper_pemkabgresik@yahoo.com,031-3951252,031-3954156,www.akperpemkabgresik.ac.id, Jl. Dr. Wahidin Sudirohusodo No. 243A,AKPER Pemkab Gresik,61151,Tidak Diisi,0.0,0.0,2012-10-10T00:00:00Z,2012-10-10T00:00:00Z,354/E/O/2012,-,-
pvx_v9BAsGfHc3Ws32rxNYEcBC2Ivt--a0QM4deycp7g4X9sOFvgCHBswIPexgXSc8ZMJg==,Kab. Bojonegoro,Prov. Jawa Timur,B,STIT Muhammadiyah ,Aktif,STIT Muhammadiyah Bojonegoro,Agama,4,1.500.000 - 1.500.000,Perguruan Tinggi Agama,PTA Islam Swasta,213264  ,stitmbjn86@gmail.com / mail@stitmubo.ac.id,0353885951,0353885403,www.stitmubo.ac.id,Jl. Dr. Setyo Budi No. 03 Klangon Bojonegoro,STIT Muhammadiyah ,62113,Tidak Diisi,-7.162404,112.469119,1990-05-26T00:00:00Z,-,82 tahun 1990,B,-
D-p7Aw-WmPBAFsSE2rq9AJPi_O-xkJt9r_ys6yh0dCeSx2t3CDfSKNLj1W1wDMWDhS9THQ==,Kota Binjai,Prov. Sumatera Utara,Baik Sekali,-,Aktif,Akademi Keperawatan Kesdam I/Bukit Barisan Binjai,Swasta,2,4.200.000 - 4.200.000,Perguruan Tinggi Swasta,LLDIKTI I,014223  , , , ,http://akperkesdam-binjai.ac.id/,Jl. Bandung No. 4  Binjai,-,0    ,Kec. Binjai Selatan,3.5985341,98.4872095,2010-12-23T00:00:00Z,2010-12-23T00:00:00Z,234/D/O/2010,Baik Sekali,-
02oM-JDYTOHaPcrX_Q2Z1mtxIZ1fOOycBYBcqlml278OifNiEjupse2P1G_vGx1irum3DQ==,Kota Pontianak,Prov. Kalimantan Barat,Baik,STTII-P,Aktif,Sekolah Tinggi Theologia Injili Indonesia Pontianak,Agama,1,2.500.000 - 2.500.000,Perguruan Tinggi Agama,PTA Kristen Swasta,233218  ,sttiiptk@gmail.com,0561-738924,0561-738924,https://sttiipontianak.ac.id/, Jl. Aris Margono No. 7  Pontianak-Kalimantan Barat,STTII-P,0    ,Tidak Diisi,-0.0426559,109.340384,0001-01-01T00:00:00Z,-,-,Baik,-
OYmc0jOH9yPM3AO8QXz6bSd5rmzoDfmHRGa5pgx-Au7EoMkKWc1G2Z7qD1APxkXTra0pXQ==,Kab. Karo,Prov. Sumatera Utara,-,-,Alih Bentuk,Akademi Kebidanan Pemkab Karo Kabanjahe,Kedinasan,1,-,Perguruan Tinggi Kementerian Lain,Kementerian Dalam Negeri,344015  , akbidpemkabkaro@gmail.com, 0628.21387, , , ,-,0    ,Tidak Diisi,0.0,0.0,2012-10-10T00:00:00Z,2012-10-10T00:00:00Z,354/E/O/2012,-,-
yJnO8TIgXbZpicilHt4dz6Db7hRYUGueB5F9reWIbSPLnbuLVhHECYCed5WUB7IiaVSyLA==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,B,Unsurya,Aktif,Universitas Dirgantara Marsekal Suryadarma,Swasta,16,1 - 19.225.000,Perguruan Tinggi Swasta,LLDIKTI III,031043  ,baaunsurya1@gmail.com,021 - 8093475,021- 8009246,www.universitassuryadarma.ac.id,Komplek Bandar Udara Halim Perdanakusuma  Jl Protokol Halim PK - Jakarta,Unsurya,13610,Tidak Diisi,106.888044,-6.262567,1999-06-24T00:00:00Z,2016-04-14T00:00:00Z,147/KPT/I/2016,B,-
ec8pbjjrXwrLsQWogDN9Eh0M3ga-NdaX9QwFNs1INs-DKz-2LELQuLh-py2gVhNAyOg_VA==,Kota Pasuruan,Prov. Jawa Timur,Baik,STAI SALAHUDDIN PASU,Aktif,Sekolah Tinggi Agama Islam Salahuddin (STAIS) Pasuruan,Agama,3,150.000 - 6.050.000,Perguruan Tinggi Agama,PTA Islam Swasta,213236  ,mail@staispasuruan.ac.id,(0343) 5617767,0,staispasuruan.ac.id,Jl. Dr. Wahidin Sudiro Husodo 45 Pasuruan,STAI SALAHUDDIN PASU,67126,Tidak Diisi,-7.655789,112.904632,2000-11-29T00:00:00Z,2000-11-29T00:00:00Z,E/225/2000,Baik,-
7W5_3cK6GSv0Rm6LleZv0InQYJnGm_Gqh4PVoHiu7BfQjK2jeeLTFBf7bkwxfPaQCSQihg==,Kota Denpasar,Prov. Bali,-,AKKB,Alih Bentuk,Akademi Kebidanan Kartini Bali,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VIII,084026  ,akkb2008@yahoo.co.id,720471,720471,www.akbidkartinibali.ac.id,Jalan Piranha No 2 Sesetan ,AKKB,80223,Kec. Denpasar Selatan,-8.702778,115.216345,2005-10-31T00:00:00Z,2007-08-24T00:00:00Z,2543DT2007,-,-
dpNKrqPDhvZjMszNSaAJ8XSOETy9kypVh-UQwWg2kcHBROQziZydaee0EtXejnJAVrHECQ==,Kota Jayapura,Prov. Papua,Baik,ISWA,Aktif,Institut Swadiri,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI XIV,142004  ,kampus@institutswadiri.ac.id,081377454545,-,https://institutswadiri.ac.id/,-,ISWA,-,Tidak Diisi,-2.6098759,140.6406449,2023-08-28T00:00:00Z,2023-08-28T00:00:00Z,695/E/O/2023,Baik,-
fleLrWzJQVnOtgQU_SQD0k3A2q25jTyFDfUY6Ap3gNOc5mI0Ov_Qv0fGKlN_SvFAw5jcsg==,Kab. Situbondo,Prov. Jawa Timur,-,AKBID Ibrahimy,Alih Bentuk,Akademi Kebidanan Ibrahimy Situbondo,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VII,074111  ,administrasi@akbidibrahimy.ac.id,0338-454411,0338-454411,www.akbidibrahimy.ac.id,Pondok Pesantren Salafiyah Syafi'iyah Sukorejo Situbondo,AKBID Ibrahimy,68374,Kec. Banyuputih,-7.755971,114.27402,2008-09-09T00:00:00Z,2018-01-31T00:00:00Z,40/KPT/I/2018,-,-
uSCnVBdxAZdvN4D6pRaOmnlqBgt4cIIFJDqBm9cYmjLcQkuTeV4i9jSm-CFzQNaU6ya-ug==,Kota Padang,Prov. Sumatera Barat,-,STIE DA,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Dharma Andalas,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI X,103025  ,dharma_andalas@yahoo.co.id,0751-37-135,0751-37-135,dharma-andalas.ac.id,Jalan Sawahan No. 103 A  Simpang Haru,STIE DA,25127,Tidak Diisi,0.0,0.0,1993-08-27T00:00:00Z,1992-08-26T00:00:00Z,415DIKTIKEP1992,-,-
H6rRIhtvsAos018TIPYBKDxMTkIGDjfU1LYNLUg6nxJ0JN58AHQNJuG966K4yKX7coguAg==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,-,-,Aktif,Georgetown University,Swasta,8,-,Perguruan Tinggi Swasta,LLDIKTI III,031085  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2024-09-27T00:00:00Z,2024-09-27T00:00:00Z,666/E/O/2024,-,-
knVZfvB77HctZ7sAghN3U1bpVptJDJvK8zwxG-D65CAZU_9CzJ1YbGsPKBy3vrBo4vlQ9w==,Kota Palopo,Prov. Sulawesi Selatan,Baik,STIKES BPLR,Aktif,STIKES Bhakti Pertiwi Luwu Raya,Swasta,6,2.000.000 - 2.000.000,Perguruan Tinggi Swasta,LLDIKTI IX,093149  ,stikesluwuraya9@gmail.com,04713307444,047121053,stikesbhaktipertiwi.ac.id,Jalan Imam Bonjol No 27,STIKES BPLR,91913,Tidak Diisi,0.0,0.0,2006-08-14T00:00:00Z,2006-01-30T00:00:00Z,44,Baik,-
aUridRez8hjYYY-HM25MmiaXD05zi2szgPAB6-lHy7kR_N9uiTFSvC7FhcAWOiWS0bXjCA==,Kab. Pesisir Selatan,Prov. Sumatera Barat,Baik,STKIP PESSEL,Aktif,STKIP Pesisir Selatan,Swasta,4,325 - 325,Perguruan Tinggi Swasta,LLDIKTI X,103138  ,stkip_ps@yahoo.com, , ,www.stkip-pessel.ac.id,Jln. Limau Sundai  Balai Selasa  Kecamatan Ranah Pesisir  Kabupaten Pesisir Sela,STKIP PESSEL,25666,Tidak Diisi,-1.7953359,100.8342632,2014-06-03T00:00:00Z,2014-06-03T00:00:00Z,131/E/O/2014,Baik,-
sgPAOqiIvXrtpAC8Vq3kvQG-rxhjUQ84Q9sH0kP10cDfNDgHt_hfyxRvNeMHFbQWxoA-DQ==,Kab. Blora,Prov. Jawa Tengah,-,PEM Akamigas,Aktif,Politeknik Energi dan Mineral Akamigas,Kedinasan,5,5.664.000 - 38.000.000,Perguruan Tinggi Kementerian Lain,Kementerian Energi dan Sumber Daya Mineral,355001  ,info@akamigas.ac.id,0296-421897,0296-425939,www.akamigas.ac.id,Jl. Gajah Mada No. 38 Cepu - 58315 Kab. Blora Jawa Tengah ,PEM Akamigas,-,Kec. Cepu,-7.137494,111.5978765,2017-11-08T00:00:00Z,2017-11-08T00:00:00Z,55 Tahun 2017,-,-
jm5UiaxANLtQRDy5uEidyOg_fOlooKegKZwgJjC5cCx0p1KfQKFU6yHFSrRJ42s2crsZug==,Kota Bandung,Prov. Jawa Barat,Unggul,USB-YPKP,Aktif,Universitas Sangga Buana,Swasta,16,10.000 - 16.440.000,Perguruan Tinggi Swasta,LLDIKTI IV,041044  ,pddikti@usbypkp.ac.id,022-7275489,022-7201756,www.usbypkp.ac.id,Jalan PHH Mustopa No 68 ,USB-YPKP,40124,Tidak Diisi,-6.9000243,107.6403497,1970-02-22T00:00:00Z,2001-05-01T00:00:00Z,HJ.IMAS T. SUDRAJAT NO.3,Unggul,-
CNweW7uo6XJZtXDTBWIb8BKjw9m8nJIu3c_gax7pHZGOBIybgovUDXHKD5hDzQZ9Ctex3w==,Kab. Batang Hari,Prov. Jambi,-,-,Aktif,Akademi Keperawatan YPSBR Muara Bulian,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI X,104130  , akperypsbr@yahoo.co.id, 081366844545, , ,Jalan Pramuka  Muara Bulian ,-,12345,Tidak Diisi,0.0,0.0,2008-02-18T00:00:00Z,2008-02-18T00:00:00Z,28DO2008,-,-
8Fslw6DiztKqHmf4DdTM5SyImmtYI9Gg19r9z0W2uOinwh1L1Gzgn3mI1jbB0UZNPmVzhQ==,Kab. Indragiri Hulu,Prov. Riau,Baik,STKIP INSAN MADANI A,Aktif,STKIP Insan Madani Airmolek,Lainnya,2,2.000.000 - 3.500.000,N/A,LLDIKTI XVII,173117  ,stkip.amk@gmail.com,0769-41024,0769-41024,stkip-insanmadaniairmolek.ac.id,JL. Tanah Tinggi No. 17 Airmolek  Kecamatan Pasir Penyu  Kabupaten Indragiri Hul,STKIP INSAN MADANI A,29352,Tidak Diisi,0.376162,102.2886237,2009-09-25T00:00:00Z,2009-09-25T00:00:00Z,151DO2009,Baik,-
Wzc4JQBkPtSENmMYpxZNlBinFfoW-33-y5427wEDOrSdFCDIqa7un4esGfs1Osb7HuxWHA==,Kab. Probolinggo,Prov. Jawa Timur,-,IAINJ,Alih Bentuk,Institut Agama Islam Nurul Jadid Paiton Probolinggo (IAINJ),Agama,16,-,Perguruan Tinggi Agama,PTA Islam Swasta,212008  ,iainjpaiton@yahoo.com,0335-771732,0335-771732,iainuruljadid.ac.id,Jl. KH. Zaini Mun'im PP. Nurul Jadid Paiton Probolinggo,IAINJ,67291,Tidak Diisi,0.0,0.0,1988-08-30T00:00:00Z,1988-08-30T00:00:00Z,002/YNJ.SK/A.III/VIII-1988,-,-
EVfRfl8JgD-q2tyIlBwLY8BG4E8T3JC5ezOT_Zvq9A4Ec2POJVtV5FfJ_l_ioXzoMSYJUg==,Kab. Kolaka,Prov. Sulawesi Tenggara,-,AKBID MENARA BUNDA ,Alih Bentuk,Akademi Kebidanan Menara Bunda,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI IX,094129  ,-,-,-,-,Kolaka ,AKBID MENARA BUNDA ,11111,Tidak Diisi,-4.0928701,121.6477489,2009-04-06T00:00:00Z,2009-04-06T00:00:00Z,34DO2009,-,-
1YwVio8dXhw5eRSAlUA6v9LNa9DH1cqn0v_evwTsweAiopVxQcvJCE54Pp7_eUS1mmBj9w==,Kab. Sidoarjo,Prov. Jawa Timur,-,-,Alih Bentuk,STIKES Insan Unggul Surabaya,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI VII,073120  ,akademik_insus@yahoo.com,031-8292521,031-8292706, ,Jl. Raya Kletek No. 4 Taman,-,60231,Kec. Taman,-7.359773,112.687451,2003-04-24T00:00:00Z,2003-04-24T00:00:00Z,187/D/O/2003 ,-,-
tNadRMXXHPRUb4mRhU0qh9gfSkQPIS_vNTPDXDh1tsNKHr1EhZRXyKupicE3-fLt9rHNYQ==,Kab. Ngawi,Prov. Jawa Timur,Baik,-,Aktif,STKIP Modern Ngawi,Swasta,5,500.000 - 2.650.000,Perguruan Tinggi Swasta,LLDIKTI VII,073170  ,info@stkipmodernngawi.ac.id,0351 7401546,000,stkipmodernngawi.ac.id,Jl. A. Yani 99 Beran Ngawi,-,000  ,Kec. Ngawi,-7.4119977,111.4179392,2014-10-17T00:00:00Z,2014-10-17T00:00:00Z,577/E/O/2014,Baik,-
9jHz_HF64wrqHJNHjzjflLMlJwcDG2yfMlmd18yNwBKTkDN8ff7uMuSzj-J7mre64qB16A==,Kota Medan,Prov. Sumatera Utara,A,UNIMED,Aktif,Universitas Negeri Medan,Negeri,114,250.000 - 70.000.000,Perguruan Tinggi Negeri,PTN,001040  ,admin@unimed.ac.id,061-6613365 6613276,061-6614002  6613319,http://www.unimed.ac.id,Jalan Willem Iskandar Pasar V Medan Estate,UNIMED,20221,Tidak Diisi,3.60733,98.716801,1963-06-23T00:00:00Z,1999-10-07T00:00:00Z,124 TAHUN 1999,A,-
o9WppinfjbfoyGaFoVwHl-WOcdzESr9A5Xyte_GlsNRUEcPttbj5ZJye3UxWB8RLOE4ADg==,Kota Medan,Prov. Sumatera Utara,-,-,Alih Bentuk,Akademi Perekam Medik Dan Infokes Imelda,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,014195  , ,061-6610072,061-6618457,www.apikesimelda.ac.id,Jl. Bilal No 24 kelurahan Pulo Brayan Darat I ,-,12345,Kec. Medan Timur,0.0,0.0,2008-07-08T00:00:00Z,2008-07-08T00:00:00Z,118/D/O/2008,-,-
A3DlmvXIiWtMQdB61VeG6jNeWSP13SMH-_8Mik3cbsKtY2v1BreOBYtIHMBCp9RfvQc00A==,Kab. Bantul,Prov. D.I. Yogyakarta,Baik Sekali,AKPER YKY,Alih Bentuk,Akademi Keperawatan YKY Yogyakarta,Swasta,1,7.537.500 - 17.500.000,Perguruan Tinggi Swasta,LLDIKTI V,054055  ,akper_yky@yahoo.com,(0274)450691,0274450691,www.akperykyjogja.ac.id,Jl Sonosewu Ds VI Ngestiharjo Kasihan Bantul,AKPER YKY,55151,Tidak Diisi,-7.806028,110.344325,1994-11-26T00:00:00Z,2005-08-30T00:00:00Z,123/D/O/2005,Baik Sekali,-
w2OTew113xzip14Vq5_GgWWs8tqcFg26-iNBfRr280IbMnxQueNw7v31UFMMyuWGjg8q5w==,Kab. Kudus,Prov. Jawa Tengah,Baik Sekali,UMKU,Aktif,Universitas Muhammadiyah Kudus,Swasta,20,500.000 - 8.000.000,Perguruan Tinggi Swasta,LLDIKTI VI,061050  ,sekretariat@umku.ac.id,0291437218,0291442993,www.umku.ac.id,-,UMKU,-,Tidak Diisi,-6.8063934,110.8245313,2018-10-12T00:00:00Z,2018-10-12T00:00:00Z,879/KPT/I/2018,Baik Sekali,-
aswYGLUbgTfQZ3Wl2rlyaCLzcTKwGKCyTH-M0uW80cWkCX6e0_TT6dtoXxTH_nThNihIjw==,Kota Palembang,Prov. Sumatera Selatan,-,-,Alih Bentuk,Akademi Kebidanan Abdurahman,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,024113  , akbidabdurahmanplg@gmail.com,(0711)421674/7885211,(0711)421674, http://www.akbid-abdurahman.ac.id,Jl. Sukajaya No.7 Rt.05 RW.01 Kelurahan Sukabangun Kecamatan Sukarami ,-,30151,Kec. Sukarami,2.949913,104.735571,2007-06-13T00:00:00Z,2018-08-14T00:00:00Z,645/KPT/I/2018,-,-
f03FUD1jFfZVw2Z0_Blsi7-ypbb55gKzfy7V717OVyRGmaQgDPibL05_P4XhIu7aznfOBg==,Kab. Karawang,Prov. Jawa Barat,Baik Sekali,STIT RAKEYAN SANTANG,Aktif,Sekolah Tinggi Ilmu Tarbiyah Rakeyan Santang Karawang Jawa Barat,Agama,6,-,Perguruan Tinggi Agama,PTA Islam Swasta,213611  ,info@rakeyansantang.ac.id,0267-8405570,0267-8405570,www.rakeyansantang.ac.id,Jl. Stadion kp Mekar Baru RT.03 RW. 03 Desa Cikampek Kota kecamatan Cikampek  ,STIT RAKEYAN SANTANG,-,Tidak Diisi,-6.2946842,107.3255288,2017-06-16T00:00:00Z,2017-06-16T00:00:00Z,Nomor: 3365 Tahun 2017,Baik Sekali,-
qZLwA8rcam5MaWMOGsJI-ZszkSXwwBNjI-1jcnpvXAR2cylxCY7G-5yrC-58oSc9dIIg2Q==,Kota Surakarta,Prov. Jawa Tengah,-,-,Tutup,Akademi Manajemen Industri Surakarta,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VI,064020  ,-,-,-,-, ,-,0    ,Tidak Diisi,0.0,0.0,0001-01-01T00:00:00Z,-,-,-,-
