faculty,prodi,institution_code
FAKULTAS PENDIDIKAN IPS,Geografi,quipper-507
FAKULTAS PENDIDIKAN IPS,Pendidikan Geografi,quipper-507
ILMU PELAYARAN,Kelautan,quipper-508
ILMU PELAYARAN,Nautika,quipper-508
FAKULTAS KEDOKTERAN,Pendidikan Dokter,quipper-509
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Mesin,quipper-509
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Elektro,quipper-509
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Industri,quipper-509
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Informatika,quipper-509
FAKULTAS TEKNOLOGI INDUSTRI,Sistem Informasi,quipper-509
FAKULTAS HUKUM,Ilmu Hukum,quipper-509
FAKULTAS SENI RUPA DAN DESAIN,Desain,quipper-509
FAKULTAS SENI RUPA DAN DESAIN,Fotografi,quipper-509
FAKULTAS SENI RUPA DAN DESAIN,Desain Interior,quipper-509
FAKULTAS SENI RUPA DAN DESAIN,Desain Produk,quipper-509
FAKULTAS SENI RUPA DAN DESAIN,Desain Komunikasi Visual,quipper-509
FAKULTAS ARSITEKTUR LANSEKAP DAN TEKNOLOGI LINGKUNGAN,Perencanaan Wilayah dan Kota,quipper-509
FAKULTAS ARSITEKTUR LANSEKAP DAN TEKNOLOGI LINGKUNGAN,Arsitektur,quipper-509
FAKULTAS ARSITEKTUR LANSEKAP DAN TEKNOLOGI LINGKUNGAN,Teknik Lingkungan,quipper-509
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Teknik Sipil,quipper-509
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Arsitektur,quipper-509
FAKULTAS KEDOKTERAN GIGI,Pendidikan Dokter Gigi,quipper-509
FAKULTAS TEKNOLOGI KEBUMIAN DAN ENERGI,Teknik Pertambangan,quipper-509
FAKULTAS TEKNOLOGI KEBUMIAN DAN ENERGI,Teknik Geologi,quipper-509
FAKULTAS TEKNOLOGI KEBUMIAN DAN ENERGI,Teknik Perminyakan,quipper-509
FAKULTAS EKONOMI DAN BISNIS,Ilmu Ekonomi,quipper-509
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-509
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-509
FAKULTAS EKONOMI DAN BISNIS,Ekonomi Pembangunan,quipper-509
PROGRAM PASCASARJANA,Ilmu Agama Islam,quipper-510
PROGRAM PASCASARJANA,Pendidikan Bahasa Inggris,quipper-510
PROGRAM PASCASARJANA,Filsafat,quipper-510
PROGRAM PASCASARJANA,Ekonomi Syariah,quipper-510
PROGRAM PASCASARJANA,Manajemen Pendidikan,quipper-510
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Ilmu Agama Islam,quipper-510
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Keguruan & Pendidikan,quipper-510
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Sastra Arab,quipper-510
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Bahasa Inggris,quipper-510
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Matematika,quipper-510
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Fisika,quipper-510
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Biologi,quipper-510
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Anak Usia Dini,quipper-510
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Guru Sekolah Dasar,quipper-510
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Manajemen Pendidikan,quipper-510
FAKULTAS SYARIAH,Ilmu Hukum,quipper-510
FAKULTAS SYARIAH,Hukum Tata Negara,quipper-510
FAKULTAS USHULUDDIN DAN STUDI AGAMA,Ilmu Agama Islam,quipper-510
FAKULTAS USHULUDDIN DAN STUDI AGAMA,Ilmu Politik,quipper-510
FAKULTAS USHULUDDIN DAN STUDI AGAMA,Filsafat,quipper-510
FAKULTAS ADAB DAN HUMANIORA,Sejarah,quipper-510
FAKULTAS ADAB DAN HUMANIORA,Sastra Arab,quipper-510
FAKULTAS ADAB DAN HUMANIORA,Sastra Inggris,quipper-510
FAKULTAS ADAB DAN HUMANIORA,Ilmu Perpustakaan,quipper-510
FAKULTAS EKONOMI DAN BISNIS ISLAM,Akuntansi,quipper-510
FAKULTAS EKONOMI DAN BISNIS ISLAM,Ekonomi Syariah,quipper-510
FAKULTAS EKONOMI DAN BISNIS ISLAM,Perbankan Syariah,quipper-510
FAKULTAS EKONOMI DAN BISNIS ISLAM,Manajemen Keuangan,quipper-510
FAKULTAS SAINS DAN TEKNOLOGI,Fisika,quipper-510
FAKULTAS SAINS DAN TEKNOLOGI,Kimia,quipper-510
FAKULTAS SAINS DAN TEKNOLOGI,Sistem Informasi,quipper-510
FAKULTAS DAKWAH,Ilmu Komunikasi,quipper-510
FAKULTAS DAKWAH,Broadcasting,quipper-510
FAKULTAS DAKWAH,Jurnalistik,quipper-510
FAKULTAS DAKWAH,Manajemen,quipper-510
FAKULTAS DAKWAH,Bimbingan dan Konseling,quipper-510
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Ilmu Teknik,quipper-511
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Teknik Sipil,quipper-511
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Arsitektur,quipper-511
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Mesin,quipper-511
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Elektro,quipper-511
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Industri,quipper-511
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Informatika,quipper-511
FAKULTAS TEKNOLOGI MINERAL,Teknik Pertambangan,quipper-511
FAKULTAS TEKNOLOGI MINERAL,Teknik Geologi,quipper-511
FAKULTAS TEKNOLOGI INFORMASI,Ilmu Komputer,quipper-512
FAKULTAS TEKNOLOGI INFORMASI,Teknik Informatika,quipper-512
FAKULTAS TEKNOLOGI INFORMASI,Sistem Informasi,quipper-512
FAKULTAS EKONOMI,Manajemen,quipper-512
FAKULTAS EKONOMI,Akuntansi,quipper-512
FAKULTAS EKONOMI,Perbankan,quipper-512
FAKULTAS HUKUM,Ilmu Hukum,quipper-512
FAKULTAS TEKNIK,Teknik Sipil,quipper-512
FAKULTAS TEKNIK,Teknik Industri,quipper-512
FAKULTAS PENDIDIKAN,Pendidikan Matematika,quipper-512
FAKULTAS ILMU SOSIAL DAN POLITIK,Ilmu Administrasi,quipper-512
FAKULTAS ILMU SOSIAL DAN POLITIK,Ilmu Komunikasi,quipper-512
TEKNIK DAN KESELAMATAN PENERBANGAN,Ilmu Komunikasi,quipper-513
TEKNIK DAN KESELAMATAN PENERBANGAN,Ilmu Teknik,quipper-513
TEKNIK DAN KESELAMATAN PENERBANGAN,Teknik Penerbangan,quipper-513
TEKNIK DAN KESELAMATAN PENERBANGAN,Manajemen Transportasi,quipper-513
FACULTY OF BUSINESS,Bisnis,quipper-514
FACULTY OF BUSINESS,Akuntansi,quipper-514
FACULTY OF BUSINESS,Manajemen,quipper-514
FACULTY OF BUSINESS,Lainnya,quipper-514
FACULTY OF COMPUTING AND MEDIA,Ilmu Komunikasi,quipper-514
FACULTY OF COMPUTING AND MEDIA,Ilmu Komputer,quipper-514
FACULTY OF COMPUTING AND MEDIA,Sistem Informasi,quipper-514
GIZI,Gizi,quipper-515
KEBIDANAN,Kebidanan,quipper-515
KESEHATAN LINGKUNGAN,Kesehatan Lingkungan,quipper-515
ANALIS KESEHATAN,Analis Kesehatan,quipper-515
KEPERAWATAN,Ilmu Keperawatan,quipper-515
AKADEMI MINYAK DAN GAS BUMI,Ilmu Teknik,quipper-516
AKADEMI MINYAK DAN GAS BUMI,Teknik Pertambangan,quipper-516
AKADEMI MINYAK DAN GAS BUMI,Lainnya,quipper-516
ILMU SOSIAL DAN ILMU POLITIK,Ilmu Administrasi,quipper-517
TEKNIK BANGUNAN KAPAL,Teknik Perkapalan,quipper-518
TEKNIK LISTRIK INDUSTRI,Teknik Elektro,quipper-518
TEKNIK MESIN ALAT BERAT,Teknik Mesin,quipper-518
FAKULTAS ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-519
FAKULTAS PENDIDIKAN IPS,Sejarah,quipper-519
FAKULTAS PENDIDIKAN IPS,Ilmu Ekonomi,quipper-519
FAKULTAS PENDIDIKAN IPS,Keguruan & Pendidikan,quipper-519
FAKULTAS PENDIDIKAN IPS,Geografi,quipper-519
FAKULTAS PENDIDIKAN IPS,Pendidikan Geografi,quipper-519
ILMU PELAYARAN,Kelautan,quipper-520
ILMU PELAYARAN,Nautika,quipper-520
FAKULTAS KEDOKTERAN,Pendidikan Dokter,quipper-521
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Mesin,quipper-521
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Elektro,quipper-521
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Industri,quipper-521
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Informatika,quipper-521
FAKULTAS TEKNOLOGI INDUSTRI,Sistem Informasi,quipper-521
FAKULTAS HUKUM,Ilmu Hukum,quipper-521
FAKULTAS SENI RUPA DAN DESAIN,Desain,quipper-521
FAKULTAS SENI RUPA DAN DESAIN,Fotografi,quipper-521
FAKULTAS SENI RUPA DAN DESAIN,Desain Interior,quipper-521
FAKULTAS SENI RUPA DAN DESAIN,Desain Produk,quipper-521
FAKULTAS SENI RUPA DAN DESAIN,Desain Komunikasi Visual,quipper-521
FAKULTAS ARSITEKTUR LANSEKAP DAN TEKNOLOGI LINGKUNGAN,Perencanaan Wilayah dan Kota,quipper-521
FAKULTAS ARSITEKTUR LANSEKAP DAN TEKNOLOGI LINGKUNGAN,Arsitektur,quipper-521
FAKULTAS ARSITEKTUR LANSEKAP DAN TEKNOLOGI LINGKUNGAN,Teknik Lingkungan,quipper-521
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Teknik Sipil,quipper-521
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Arsitektur,quipper-521
FAKULTAS KEDOKTERAN GIGI,Pendidikan Dokter Gigi,quipper-521
FAKULTAS TEKNOLOGI KEBUMIAN DAN ENERGI,Teknik Pertambangan,quipper-521
FAKULTAS TEKNOLOGI KEBUMIAN DAN ENERGI,Teknik Geologi,quipper-521
FAKULTAS TEKNOLOGI KEBUMIAN DAN ENERGI,Teknik Perminyakan,quipper-521
FAKULTAS EKONOMI DAN BISNIS,Ilmu Ekonomi,quipper-521
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-521
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-521
FAKULTAS EKONOMI DAN BISNIS,Ekonomi Pembangunan,quipper-521
PROGRAM PASCASARJANA,Ilmu Agama Islam,quipper-522
PROGRAM PASCASARJANA,Pendidikan Bahasa Inggris,quipper-522
PROGRAM PASCASARJANA,Filsafat,quipper-522
PROGRAM PASCASARJANA,Ekonomi Syariah,quipper-522
PROGRAM PASCASARJANA,Manajemen Pendidikan,quipper-522
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Ilmu Agama Islam,quipper-522
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Keguruan & Pendidikan,quipper-522
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Sastra Arab,quipper-522
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Bahasa Inggris,quipper-522
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Matematika,quipper-522
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Fisika,quipper-522
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Biologi,quipper-522
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Anak Usia Dini,quipper-522
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Guru Sekolah Dasar,quipper-522
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Manajemen Pendidikan,quipper-522
FAKULTAS SYARIAH,Ilmu Hukum,quipper-522
FAKULTAS SYARIAH,Hukum Tata Negara,quipper-522
FAKULTAS USHULUDDIN DAN STUDI AGAMA,Ilmu Agama Islam,quipper-522
FAKULTAS USHULUDDIN DAN STUDI AGAMA,Ilmu Politik,quipper-522
FAKULTAS USHULUDDIN DAN STUDI AGAMA,Filsafat,quipper-522
FAKULTAS ADAB DAN HUMANIORA,Sejarah,quipper-522
FAKULTAS ADAB DAN HUMANIORA,Sastra Arab,quipper-522
FAKULTAS ADAB DAN HUMANIORA,Sastra Inggris,quipper-522
FAKULTAS ADAB DAN HUMANIORA,Ilmu Perpustakaan,quipper-522
FAKULTAS EKONOMI DAN BISNIS ISLAM,Akuntansi,quipper-522
FAKULTAS EKONOMI DAN BISNIS ISLAM,Ekonomi Syariah,quipper-522
FAKULTAS EKONOMI DAN BISNIS ISLAM,Perbankan Syariah,quipper-522
FAKULTAS EKONOMI DAN BISNIS ISLAM,Manajemen Keuangan,quipper-522
FAKULTAS SAINS DAN TEKNOLOGI,Fisika,quipper-522
FAKULTAS SAINS DAN TEKNOLOGI,Kimia,quipper-522
FAKULTAS SAINS DAN TEKNOLOGI,Sistem Informasi,quipper-522
FAKULTAS DAKWAH,Ilmu Komunikasi,quipper-522
FAKULTAS DAKWAH,Broadcasting,quipper-522
FAKULTAS DAKWAH,Jurnalistik,quipper-522
FAKULTAS DAKWAH,Manajemen,quipper-522
FAKULTAS DAKWAH,Bimbingan dan Konseling,quipper-522
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Ilmu Teknik,quipper-523
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Teknik Sipil,quipper-523
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Arsitektur,quipper-523
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Mesin,quipper-523
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Elektro,quipper-523
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Industri,quipper-523
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Informatika,quipper-523
FAKULTAS TEKNOLOGI MINERAL,Teknik Pertambangan,quipper-523
FAKULTAS TEKNOLOGI MINERAL,Teknik Geologi,quipper-523
FAKULTAS TEKNOLOGI INFORMASI,Ilmu Komputer,quipper-524
FAKULTAS TEKNOLOGI INFORMASI,Teknik Informatika,quipper-524
FAKULTAS TEKNOLOGI INFORMASI,Sistem Informasi,quipper-524
FAKULTAS EKONOMI,Manajemen,quipper-524
FAKULTAS EKONOMI,Akuntansi,quipper-524
FAKULTAS EKONOMI,Perbankan,quipper-524
FAKULTAS HUKUM,Ilmu Hukum,quipper-524
FAKULTAS TEKNIK,Teknik Sipil,quipper-524
FAKULTAS TEKNIK,Teknik Industri,quipper-524
FAKULTAS PENDIDIKAN,Pendidikan Matematika,quipper-524
FAKULTAS ILMU SOSIAL DAN POLITIK,Ilmu Administrasi,quipper-524
FAKULTAS ILMU SOSIAL DAN POLITIK,Ilmu Komunikasi,quipper-524
TEKNIK DAN KESELAMATAN PENERBANGAN,Ilmu Komunikasi,quipper-525
TEKNIK DAN KESELAMATAN PENERBANGAN,Ilmu Teknik,quipper-525
TEKNIK DAN KESELAMATAN PENERBANGAN,Teknik Penerbangan,quipper-525
TEKNIK DAN KESELAMATAN PENERBANGAN,Manajemen Transportasi,quipper-525
FACULTY OF BUSINESS,Bisnis,quipper-526
FACULTY OF BUSINESS,Akuntansi,quipper-526
FACULTY OF BUSINESS,Manajemen,quipper-526
FACULTY OF BUSINESS,Lainnya,quipper-526
FACULTY OF COMPUTING AND MEDIA,Ilmu Komunikasi,quipper-526
FACULTY OF COMPUTING AND MEDIA,Ilmu Komputer,quipper-526
FACULTY OF COMPUTING AND MEDIA,Sistem Informasi,quipper-526
GIZI,Gizi,quipper-527
KEBIDANAN,Kebidanan,quipper-527
KESEHATAN LINGKUNGAN,Kesehatan Lingkungan,quipper-527
ANALIS KESEHATAN,Analis Kesehatan,quipper-527
KEPERAWATAN,Ilmu Keperawatan,quipper-527
AKADEMI MINYAK DAN GAS BUMI,Ilmu Teknik,quipper-528
AKADEMI MINYAK DAN GAS BUMI,Teknik Pertambangan,quipper-528
AKADEMI MINYAK DAN GAS BUMI,Lainnya,quipper-528
FAKULTAS HUKUM,Ilmu Hukum,quipper-529
FAKULTAS ILMU PENGETAHUAN BUDAYA,Bahasa dan Kebudayaan Arab,quipper-529
FAKULTAS ILMU PENGETAHUAN BUDAYA,Bahasa dan Kebudayaan Inggris,quipper-529
FAKULTAS ILMU PENGETAHUAN BUDAYA,Bahasa dan Kebudayaan Tiongkok,quipper-529
FAKULTAS ILMU PENGETAHUAN BUDAYA,Bahasa dan Kebudayaan Jepang,quipper-529
FAKUTAS EKONOMI DAN BISNIS,Manajemen,quipper-529
FAKUTAS EKONOMI DAN BISNIS,Akuntansi,quipper-529
FAKULTAS PSIKOLOGI DAN PENDIDIKAN,Pendidikan Guru PAUD,quipper-529
FAKULTAS PSIKOLOGI DAN PENDIDIKAN,Psikologi,quipper-529
FAKULTAS PSIKOLOGI DAN PENDIDIKAN,Bimbingan Konseling Islam,quipper-529
FAKULTAS PSIKOLOGI DAN PENDIDIKAN,Pendidikan Agama Islam,quipper-529
FAKULTAS SAINS DAN TEKNOLOGI,Teknik Industri,quipper-529
FAKULTAS SAINS DAN TEKNOLOGI,Informatika,quipper-529
FAKULTAS SAINS DAN TEKNOLOGI,Teknik Elektro,quipper-529
FAKULTAS SAINS DAN TEKNOLOGI,Biologi,quipper-529
FAKULTAS SAINS DAN TEKNOLOGI,Teknologi Pangan,quipper-529
FAKULTAS SAINS DAN TEKNOLOGI,Gizi,quipper-529
FAKULTAS ILMU SOSIAL DAN POLITIK,Ilmu Komunikasi,quipper-529
FAKULTAS ILMU SOSIAL DAN POLITIK,Hubungan Internasional,quipper-529
ASURANSI,Manajemen,quipper-530
ASURANSI,Lainnya,quipper-530
MANAJEMEN AKTUARIA,Manajemen,quipper-530
MANAJEMEN ASURANSI,Manajemen,quipper-530
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Politik,quipper-531
FAKULTAS AGAMA ISLAM,Ekonomi Syariah,quipper-531
FAKULTAS TEKNIK,Teknik Elektro,quipper-531
FAKULTAS TEKNIK,Teknik Sipil,quipper-531
FAKULTAS TEKNIK,Teknik Informatika,quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Indonesia,quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Matematika,quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Biologi,quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Ilmu Ekonomi,quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Geografi,quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Sejarah,quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Fisika,quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Luar Sekolah,quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",quipper-531
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Geografi,quipper-531
FAKULTAS ILMU KESEHATAN,Kesehatan Masyarakat,quipper-531
FAKULTAS ILMU KESEHATAN,Gizi,quipper-531
FAKULTAS PERTANIAN,Agroteknologi,quipper-531
FAKULTAS PERTANIAN,Agribisnis,quipper-531
PROGRAM PASCASARJANA,Manajemen,quipper-531
PROGRAM PASCASARJANA,Agribisnis,quipper-531
FAKULTAS EKONOMI,Akuntansi,quipper-531
FAKULTAS EKONOMI,Manajemen,quipper-531
FAKULTAS EKONOMI,Perbankan,quipper-531
FAKULTAS EKONOMI,Ekonomi Pembangunan,quipper-531
KEGURUAN DAN ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-532
KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-532
KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Indonesia,quipper-532
KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Matematika,quipper-532
KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Anak Usia Dini,quipper-532
KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Guru Sekolah Dasar,quipper-532
KEGURUAN DAN ILMU PENDIDIKAN,Bimbingan dan Konseling,quipper-532
MANAJEMEN ADMINISTRASI,Ilmu Administrasi,quipper-533
MANAJEMEN ADMINISTRASI,Manajemen,quipper-533
FISIOTERAPI,Fisioterapi,quipper-534
KEPERAWATAN,Ilmu Keperawatan,quipper-534
KESEHATAN LINGKUNGAN,Kesehatan Lingkungan,quipper-534
KEPERAWATAN GIGI,Ilmu Keperawatan,quipper-534
ANALISIS KESEHATAN,Analis Kesehatan,quipper-534
GIZI,Gizi,quipper-534
GIZI,Kesehatan Masyarakat,quipper-534
FARMASI,Farmasi,quipper-534
JAMU,Lainnya,quipper-535
KEPERAWATAN,Ilmu Keperawatan,quipper-535
FISIOTERAPI,Fisioterapi,quipper-535
KEBIDANAN,Kebidanan,quipper-535
AKUPUNTUR,Lainnya,quipper-535
ORTOTIK PROSTETIK,Ortotik Prostetik,quipper-535
OKUPASI TERAPI,Lainnya,quipper-535
TERAPI WICARA,Lainnya,quipper-535
FAKULTAS TEKNIK,Teknik Informatika,quipper-536
FAKULTAS TEKNIK,Teknik Sipil,quipper-536
FAKULTAS TEKNIK,Teknik Mesin,quipper-536
FAKULTAS EKONOMI,Manajemen,quipper-536
FAKULTAS EKONOMI,Ilmu Ekonomi,quipper-536
FAKULTAS EKONOMI,Akuntansi,quipper-536
FAKULTAS HUKUM,Ilmu Hukum,quipper-536
FAKULTAS PERTANIAN,Agribisnis,quipper-536
PARIWISATA,Perhotelan,quipper-537
PARIWISATA,Manajemen Perhotelan,quipper-537
KEPERAWATAN,Ilmu Keperawatan,quipper-538
MARITIM,Kelautan,quipper-539
MARITIM,Nautika,quipper-539
FAKULTAS AGAMA ISLAM,Ilmu Hukum,quipper-540
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Matematika,quipper-540
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Indonesia,quipper-540
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-540
FAKULTAS ILMU KOMPUTER,Sistem Informasi,quipper-540
FAKULTAS ILMU KOMPUTER,Teknik Informatika,quipper-540
FAKULTAS ILMU PERTANIAN,Peternakan,quipper-540
FAKULTAS ILMU PERTANIAN,Agroteknologi,quipper-540
FAKULTAS ILMU PERTANIAN,Agribisnis,quipper-540
FAKULTAS ILMU SOSIAL DAN PEMERINTAHAN,Ilmu Komunikasi,quipper-540
FAKULTAS ILMU SOSIAL DAN PEMERINTAHAN,Ilmu Pemerintahan,quipper-540
FAKULTAS KESEHATAN MASYARAKAT,Kesehatan Masyarakat,quipper-540
FAKULTAS ILMU FILSAFAT,Filsafat,quipper-541
FAKULTAS ILMU FILSAFAT,Teologi,quipper-541
FAKULTAS ILMU ADMINISTRASI DAN SEKRETARI,Ilmu Administrasi,quipper-542
FAKULTAS ILMU KOMUNIKASI DAN MULTIMEDIA,Sistem Informasi,quipper-542
FAKULTAS ILMU KOMUNIKASI DAN MULTIMEDIA,Ilmu Komunikasi,quipper-542
FAKULTAS EKONOMI,Manajemen,quipper-542
FAKULTAS EKONOMI,Akuntansi,quipper-542
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Indonesia,quipper-543
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-543
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Matematika,quipper-543
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Biologi,quipper-543
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Kimia,quipper-543
FAKULTAS EKONOMI,Manajemen,quipper-543
FAKULTAS EKONOMI,Akuntansi,quipper-543
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Hukum,quipper-543
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Sosiologi,quipper-543
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Administrasi Negara,quipper-543
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Pemerintahan,quipper-543
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Hubungan Internasional,quipper-543
FAKULTAS TEKNIK,Teknik Elektro,quipper-543
FAKULTAS TEKNIK,Teknik Informatika,quipper-543
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,Ilmu dan Teknologi Pangan,quipper-543
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,Budidaya Perairan,quipper-543
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,Kelautan,quipper-543
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,Perikanan,quipper-543
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,Manajemen Sumber Daya Perairan,quipper-543
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,Teknologi Hasil Perikanan,quipper-543
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-544
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-544
FAKULTAS EKONOMI DAN BISNIS,Ekonomi Syariah,quipper-544
FAKULTAS EKONOMI DAN BISNIS,Akuntansi Perpajakan,quipper-544
FAKULTAS EKONOMI DAN BISNIS,Keuangan & Perbankan,quipper-544
SEKOLAH PASCASARJANA,Manajemen,quipper-544
SEKOLAH PASCASARJANA,Akuntansi,quipper-544
FAKULTAS TEKNOLOGI INFORMASI,Teknik Informatika,quipper-544
FAKULTAS TEKNOLOGI INFORMASI,Sistem Informasi,quipper-544
FAKULTAS TEKNOLOGI INFORMASI,Analitika Data Bisnis,quipper-544
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-545
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-545
FAKULTAS EKONOMI DAN BISNIS,Ilmu Ekonomi,quipper-545
FAKULTAS EKONOMI DAN BISNIS,Ekonomi Pembangunan,quipper-545
FAKULTAS PERTANIAN,Agroteknologi,quipper-545
FAKULTAS PERTANIAN,Ilmu Tanah,quipper-545
FAKULTAS PERTANIAN,Agribisnis,quipper-545
FAKULTAS PERTANIAN,Manajemen Agribisnis,quipper-545
FAKULTAS TEKNOLOGI MINERAL,Ilmu Teknik,quipper-545
FAKULTAS TEKNOLOGI MINERAL,Teknik Pertambangan,quipper-545
FAKULTAS TEKNOLOGI MINERAL,Teknik Geologi,quipper-545
FAKULTAS TEKNOLOGI MINERAL,Teknik Lingkungan,quipper-545
FAKULTAS TEKNOLOGI MINERAL,Geofisika,quipper-545
FAKULTAS TEKNOLOGI MINERAL,Teknik Perminyakan,quipper-545
FAKULTAS TEKNOLOGI MINERAL,Teknik Geomatika,quipper-545
FAKULTAS TEKNOLOGI MINERAL,Teknik Metalurgi,quipper-545
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Hubungan Internasional,quipper-545
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Komunikasi,quipper-545
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Administrasi,quipper-545
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Administrasi Bisnis,quipper-545
