institution_code,institution_name,province,prodi_normalized,campus_accreditation,average_yearly_fee,contact,cluster_label,link
96,UNIVERSITAS MUHAMMADIYAH JEMBER,JAWA TIMUR,KEPERAWATAN,B (BAIK),46860200.0,"{""website"": ""www.unmuhjember.ac.id"", ""email"": ""kantorpusat@unmuhjember.ac.id"", ""phone"": ""336728 / 337957""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-jember
118,UNIVERSITAS SURABAYA,JAWA TIMUR,APOTEKER,A,38850250.0,"{""website"": ""www.ubaya.ac.id"", ""email"": ""rektorat@unit.ubaya.ac.id"", ""phone"": ""031-2981100 / 031-2981101""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-surabaya
118,UNIVERSITAS SURABAYA,JAWA TIMUR,FARMASI,A,38850250.0,"{""website"": ""www.ubaya.ac.id"", ""email"": ""rektorat@unit.ubaya.ac.id"", ""phone"": ""031-2981100 / 031-2981101""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-surabaya
118,UNIVERSITAS SURABAYA,JAWA TIMUR,KEDOKTERAN,BAIK SEKALI,38850250.0,"{""website"": ""www.ubaya.ac.id"", ""email"": ""rektorat@unit.ubaya.ac.id"", ""phone"": ""031-2981100 / 031-2981101""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-surabaya
119,UNIVERSITAS WIJAYA KUSUMA SURABAYA,JAWA TIMUR,KEDOKTERAN,B (BAIK),38400000.0,"{""website"": ""www.uwks.ac.id"", ""email"": ""info@uwks.ac.id"", ""phone"": ""031-5677577""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-wijaya-kusuma-surabaya
119,UNIVERSITAS WIJAYA KUSUMA SURABAYA,JAWA TIMUR,KEDOKTERAN HEWAN,C,38400000.0,"{""website"": ""www.uwks.ac.id"", ""email"": ""info@uwks.ac.id"", ""phone"": ""031-5677577""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik / C,https://campus.quipper.com/directory/universitas-wijaya-kusuma-surabaya
134,UNIVERSITAS ISLAM MALANG,JAWA TIMUR,FARMASI,BAIK SEKALI,33550000.0,"{""website"": ""https://unisma.ac.id/"", ""email"": ""humas@unisma.ac.id"", ""phone"": ""551932 / 552249""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-islam-malang
134,UNIVERSITAS ISLAM MALANG,JAWA TIMUR,KEDOKTERAN,B (BAIK),33550000.0,"{""website"": ""https://unisma.ac.id/"", ""email"": ""humas@unisma.ac.id"", ""phone"": ""551932 / 552249""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-islam-malang
176,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,KEDOKTERAN,B (BAIK),28000000.0,"{""website"": ""www.petra.ac.id"", ""email"": ""info@petra.ac.id"", ""phone"": ""031-8439040""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-petra
176,UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,KEDOKTERAN GIGI,B (BAIK),28000000.0,"{""website"": ""www.petra.ac.id"", ""email"": ""info@petra.ac.id"", ""phone"": ""031-8439040""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-petra
213,SEKOLAH TINGGI ILMU KESEHATAN MAJAPAHIT,JAWA TIMUR,KEBIDANAN,BAIK SEKALI,24900000.0,"{""website"": ""stikesmajapahit.ac.id"", ""email"": ""stikesmajapahit.2017@gmail.com"", ""phone"": ""0321 329915""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,-
213,SEKOLAH TINGGI ILMU KESEHATAN MAJAPAHIT,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,24900000.0,"{""website"": ""stikesmajapahit.ac.id"", ""email"": ""stikesmajapahit.2017@gmail.com"", ""phone"": ""0321 329915""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,-
213,SEKOLAH TINGGI ILMU KESEHATAN MAJAPAHIT,JAWA TIMUR,KESEHATAN MASYARAKAT,BAIK SEKALI,24900000.0,"{""website"": ""stikesmajapahit.ac.id"", ""email"": ""stikesmajapahit.2017@gmail.com"", ""phone"": ""0321 329915""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,-
226,INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,JAWA TIMUR,FARMASI,BAIK SEKALI,24000000.0,"{""website"": ""www.iik.ac.id"", ""email"": ""admin@iik.ac.id"", ""phone"": ""0354-773299 / 0354-771539""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-ilmu-kesehatan-bhakti-wiyata-kediri
226,INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,JAWA TIMUR,FISIOTERAPI,B (BAIK),24000000.0,"{""website"": ""www.iik.ac.id"", ""email"": ""admin@iik.ac.id"", ""phone"": ""0354-773299 / 0354-771539""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-ilmu-kesehatan-bhakti-wiyata-kediri
226,INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,JAWA TIMUR,GIZI,BAIK SEKALI,24000000.0,"{""website"": ""www.iik.ac.id"", ""email"": ""admin@iik.ac.id"", ""phone"": ""0354-773299 / 0354-771539""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-ilmu-kesehatan-bhakti-wiyata-kediri
226,INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,JAWA TIMUR,INFORMATIKA MEDIS,UNGGUL,24000000.0,"{""website"": ""www.iik.ac.id"", ""email"": ""admin@iik.ac.id"", ""phone"": ""0354-773299 / 0354-771539""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/institut-ilmu-kesehatan-bhakti-wiyata-kediri
226,INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,JAWA TIMUR,KEBIDANAN,B (BAIK),24000000.0,"{""website"": ""www.iik.ac.id"", ""email"": ""admin@iik.ac.id"", ""phone"": ""0354-773299 / 0354-771539""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-ilmu-kesehatan-bhakti-wiyata-kediri
226,INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,JAWA TIMUR,KEDOKTERAN GIGI,BAIK SEKALI,24000000.0,"{""website"": ""www.iik.ac.id"", ""email"": ""admin@iik.ac.id"", ""phone"": ""0354-773299 / 0354-771539""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-ilmu-kesehatan-bhakti-wiyata-kediri
226,INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,24000000.0,"{""website"": ""www.iik.ac.id"", ""email"": ""admin@iik.ac.id"", ""phone"": ""0354-773299 / 0354-771539""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-ilmu-kesehatan-bhakti-wiyata-kediri
226,INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,JAWA TIMUR,KESEHATAN MASYARAKAT,UNGGUL,24000000.0,"{""website"": ""www.iik.ac.id"", ""email"": ""admin@iik.ac.id"", ""phone"": ""0354-773299 / 0354-771539""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/institut-ilmu-kesehatan-bhakti-wiyata-kediri
226,INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,JAWA TIMUR,REKAM MEDIS INFORMASI KESEHATAN,UNGGUL,24000000.0,"{""website"": ""www.iik.ac.id"", ""email"": ""admin@iik.ac.id"", ""phone"": ""0354-773299 / 0354-771539""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/institut-ilmu-kesehatan-bhakti-wiyata-kediri
251,UNIVERSITAS ANWAR MEDIKA,JAWA TIMUR,FARMASI,BAIK SEKALI,22111250.0,"{""website"": ""uam.ac.id"", ""email"": ""univ.anwarmedika@uam.ac.id"", ""phone"": ""99892096""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,-
256,UNIVERSITAS IBRAHIMY,JAWA TIMUR,FARMASI,BAIK SEKALI,21600000.0,"{""website"": ""www.ibrahimy.ac.id"", ""email"": ""unib2018@ibrahimy.ac.id"", ""phone"": ""451307 / 453068""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,-
256,UNIVERSITAS IBRAHIMY,JAWA TIMUR,KEBIDANAN,BAIK SEKALI,21600000.0,"{""website"": ""www.ibrahimy.ac.id"", ""email"": ""unib2018@ibrahimy.ac.id"", ""phone"": ""451307 / 453068""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,-
273,UNIVERSITAS DARUSSALAM GONTOR,JAWA TIMUR,FARMASI,B (BAIK),20500000.0,"{""website"": ""www.unida.gontor.ac.id"", ""email"": ""rektorat@unida.gontor.ac.id"", ""phone"": ""0352 483762 / 0352 488182""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,-
273,UNIVERSITAS DARUSSALAM GONTOR,JAWA TIMUR,GIZI,UNGGUL,20500000.0,"{""website"": ""www.unida.gontor.ac.id"", ""email"": ""rektorat@unida.gontor.ac.id"", ""phone"": ""0352 483762 / 0352 488182""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Unggul / A,-
273,UNIVERSITAS DARUSSALAM GONTOR,JAWA TIMUR,KEDOKTERAN,B (BAIK),20500000.0,"{""website"": ""www.unida.gontor.ac.id"", ""email"": ""rektorat@unida.gontor.ac.id"", ""phone"": ""0352 483762 / 0352 488182""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,-
276,UNIVERSITAS MA CHUNG,JAWA TIMUR,FARMASI,C,20400000.0,"{""website"": ""www.machung.ac.id"", ""email"": ""info@machung.ac.id"", ""phone"": ""0341-550171 / 0341-550175""}",JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik / C,https://campus.quipper.com/directory/universitas-ma-chung
287,UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,FARMASI,B (BAIK),20000000.0,Tel: 0341-464318-19,JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
287,UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,FISIOTERAPI,C,20000000.0,Tel: 0341-464318-19,JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik / C,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
287,UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,KEDOKTERAN,B (BAIK),20000000.0,Tel: 0341-464318-19,JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
287,UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,KEPERAWATAN,B (BAIK),20000000.0,Tel: 0341-464318-19,JAWA TIMUR | Kesehatan | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
317,UNIVERSITAS DR. SOEBANDI,JAWA TIMUR,FARMASI,BAIK SEKALI,18700000.0,"{""website"": ""uds.ac.id"", ""email"": ""info@uds.ac.id"", ""phone"": ""+62331483536 / +62331483635""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dr-soebandi
317,UNIVERSITAS DR. SOEBANDI,JAWA TIMUR,INFORMATIKA MEDIS,BAIK SEKALI,18700000.0,"{""website"": ""uds.ac.id"", ""email"": ""info@uds.ac.id"", ""phone"": ""+62331483536 / +62331483635""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dr-soebandi
317,UNIVERSITAS DR. SOEBANDI,JAWA TIMUR,KEBIDANAN,BAIK SEKALI,18700000.0,"{""website"": ""uds.ac.id"", ""email"": ""info@uds.ac.id"", ""phone"": ""+62331483536 / +62331483635""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dr-soebandi
317,UNIVERSITAS DR. SOEBANDI,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,18700000.0,"{""website"": ""uds.ac.id"", ""email"": ""info@uds.ac.id"", ""phone"": ""+62331483536 / +62331483635""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dr-soebandi
342,UNIVERSITAS DR SOETOMO,JAWA TIMUR,KEBIDANAN,BAIK SEKALI,17520000.0,"{""website"": ""www.unitomo.ac.id"", ""email"": ""info@unitomo.ac.id"", ""phone"": ""031-5925970 / 031-5938935""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dr-soetomo
349,UNIVERSITAS BINA SEHAT PPNI MOJOKERTO,JAWA TIMUR,KEBIDANAN,BAIK SEKALI,17000000.0,"{""website"": ""-"", ""email"": ""-"", ""phone"": ""390203""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
350,UNIVERSITAS GRESIK,JAWA TIMUR,KEPERAWATAN,B (BAIK),17000000.0,"{""website"": ""unigres.ac.id"", ""email"": ""info@unigres.ac.id"", ""phone"": ""031-398-1918 / 031-397-8628""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
388,SEKOLAH TINGGI ILMU KESEHATAN KEPANJEN,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,15450000.0,"{""website"": ""www.stikeskepanjen-pemkabmalang.ac.id"", ""email"": ""stikeskpj@stikeskepanjen-pemkabmalang.ac.id"", ""phone"": ""0341-397644""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-kesehatan-kepanjen
395,UNIVERSITAS NAZHATUT THULLAB AL-MUAFA SAMPANG,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,15200000.0,"{""website"": ""unt.ac.id"", ""email"": ""unt-almuafa@unt.ac.id"", ""phone"": """"}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
399,SEKOLAH TINGGI ILMU KESEHATAN HANG TUAH SURABAYA,JAWA TIMUR,GIZI,BAIK SEKALI,15050000.0,"{""website"": ""http://stikeshangtuah-sby.ac.id/"", ""email"": ""info@stikeshangtuah-sby.ac.id"", ""phone"": ""031-8411721 / 031-8411721""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
416,UNIVERSITAS KATOLIK DARMA CENDIKA,JAWA TIMUR,KEDOKTERAN,B (BAIK),14775000.0,"{""website"": ""www.ukdc.ac.id"", ""email"": ""info@ukdc.ac.id"", ""phone"": ""031-5946482 / 031-5939625""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-katolik-darma-cendika
423,UNIVERSITAS PGRI ADI BUANA,JAWA TIMUR,FARMASI,BAIK SEKALI,14450000.0,"{""website"": ""www.unipasby.ac.id"", ""email"": ""admin@unipasby.ac.id"", ""phone"": ""031-8281181""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-pgri-adi-buana-unipa-surabaya
423,UNIVERSITAS PGRI ADI BUANA,JAWA TIMUR,KEBIDANAN,BAIK SEKALI,14450000.0,"{""website"": ""www.unipasby.ac.id"", ""email"": ""admin@unipasby.ac.id"", ""phone"": ""031-8281181""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-pgri-adi-buana-unipa-surabaya
432,UNIVERSITAS TRIBHUWANA TUNGGA DEWI,JAWA TIMUR,KEBIDANAN,B (BAIK),14250000.0,"{""website"": ""https://.unitri.ac.id"", ""email"": ""info@unitri.ac.id"", ""phone"": ""0341565500 / 0341565522""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-tribhuwana-tungga-dewi
432,UNIVERSITAS TRIBHUWANA TUNGGA DEWI,JAWA TIMUR,KEPERAWATAN,B (BAIK),14250000.0,"{""website"": ""https://.unitri.ac.id"", ""email"": ""info@unitri.ac.id"", ""phone"": ""0341565500 / 0341565522""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-tribhuwana-tungga-dewi
1533,UNIVERSITAS NURUL JADID,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,14100000.0,"{""website"": ""https://www.unuja.ac.id"", ""email"": ""unuja@unuja.ac.id"", ""phone"": ""08883077077 / 08883077077""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
458,UNIVERSITAS KEPANJEN,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,13800000.0,"{""website"": ""www.universitaskepanjen.ac.id"", ""email"": ""univkepanjen@universitaskepanjen.ac.id"", ""phone"": ""397644 / 396625""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
486,UNIVERSITAS HAFSHAWATY ZAINUL HASAN,JAWA TIMUR,FARMASI,B (BAIK),12900000.0,"{""website"": ""-"", ""email"": ""-"", ""phone"": """"}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
486,UNIVERSITAS HAFSHAWATY ZAINUL HASAN,JAWA TIMUR,KEBIDANAN,BAIK SEKALI,12900000.0,"{""website"": ""-"", ""email"": ""-"", ""phone"": """"}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
486,UNIVERSITAS HAFSHAWATY ZAINUL HASAN,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,12900000.0,"{""website"": ""-"", ""email"": ""-"", ""phone"": """"}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
509,UNIVERSITAS NOOR HUDA MUSTOFA,JAWA TIMUR,ADMINISTRASI KESEHATAN,BAIK SEKALI,12400000.0,"{""website"": ""https://universitasnhm.ac.id/"", ""email"": ""mail@universitasnhm.ac.id"", ""phone"": ""3091871""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
509,UNIVERSITAS NOOR HUDA MUSTOFA,JAWA TIMUR,FARMASI,B (BAIK),12400000.0,"{""website"": ""https://universitasnhm.ac.id/"", ""email"": ""mail@universitasnhm.ac.id"", ""phone"": ""3091871""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
509,UNIVERSITAS NOOR HUDA MUSTOFA,JAWA TIMUR,KEBIDANAN,BAIK SEKALI,12400000.0,"{""website"": ""https://universitasnhm.ac.id/"", ""email"": ""mail@universitasnhm.ac.id"", ""phone"": ""3091871""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
509,UNIVERSITAS NOOR HUDA MUSTOFA,JAWA TIMUR,KEPERAWATAN,UNGGUL,12400000.0,"{""website"": ""https://universitasnhm.ac.id/"", ""email"": ""mail@universitasnhm.ac.id"", ""phone"": ""3091871""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Unggul / A,-
558,INSTITUT KESEHATAN DAN BISNIS SURABAYA,JAWA TIMUR,GIZI,BAIK SEKALI,11600000.0,"{""website"": ""www.ikbis.ac.id"", ""email"": ""info@ikbis.ac.id"", ""phone"": ""031-5913372 / 031-5939466""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
558,INSTITUT KESEHATAN DAN BISNIS SURABAYA,JAWA TIMUR,KEPERAWATAN,B (BAIK),11600000.0,"{""website"": ""www.ikbis.ac.id"", ""email"": ""info@ikbis.ac.id"", ""phone"": ""031-5913372 / 031-5939466""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
578,UNIVERSITAS MUHAMMADIYAH PONOROGO,JAWA TIMUR,FISIOTERAPI,B (BAIK),11200000.0,"{""website"": ""www.umpo.ac.id"", ""email"": ""akademik@umpo.ac.id / humas@umpo.ac.id"", ""phone"": ""0352-481124, 487662""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-muhammadiyah-ponorogo
578,UNIVERSITAS MUHAMMADIYAH PONOROGO,JAWA TIMUR,KEBIDANAN,UNGGUL,11200000.0,"{""website"": ""www.umpo.ac.id"", ""email"": ""akademik@umpo.ac.id / humas@umpo.ac.id"", ""phone"": ""0352-481124, 487662""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Unggul / A,https://campus.quipper.com/directory/universitas-muhammadiyah-ponorogo
578,UNIVERSITAS MUHAMMADIYAH PONOROGO,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,11200000.0,"{""website"": ""www.umpo.ac.id"", ""email"": ""akademik@umpo.ac.id / humas@umpo.ac.id"", ""phone"": ""0352-481124, 487662""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-muhammadiyah-ponorogo
579,UNIVERSITAS MUHAMMADIYAH GRESIK,JAWA TIMUR,GIZI,TERAKREDITASI UNGGUL,11150000.0,"{""website"": ""www.umg.ac.id"", ""email"": ""info@umg.ac.id"", ""phone"": ""031-3951414 / 031-3952585""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Unggul / A,-
579,UNIVERSITAS MUHAMMADIYAH GRESIK,JAWA TIMUR,KEBIDANAN,B (BAIK),11150000.0,"{""website"": ""www.umg.ac.id"", ""email"": ""info@umg.ac.id"", ""phone"": ""031-3951414 / 031-3952585""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
579,UNIVERSITAS MUHAMMADIYAH GRESIK,JAWA TIMUR,KEPERAWATAN,B (BAIK),11150000.0,"{""website"": ""www.umg.ac.id"", ""email"": ""info@umg.ac.id"", ""phone"": ""031-3951414 / 031-3952585""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
579,UNIVERSITAS MUHAMMADIYAH GRESIK,JAWA TIMUR,KESEHATAN MASYARAKAT,BAIK SEKALI,11150000.0,"{""website"": ""www.umg.ac.id"", ""email"": ""info@umg.ac.id"", ""phone"": ""031-3951414 / 031-3952585""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
585,SEKOLAH TINGGI ILMU KESEHATAN WILLIAM BOOTH,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,11000000.0,"{""website"": ""www.stikeswilliambooth.ac.id"", ""email"": ""admin@stikeswilliambooth.ac.id"", ""phone"": ""031-5633365""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-kesehatan-william-booth
640,SEKOLAH TINGGI ILMU KESEHATAN RAJEKWESI BOJONEGORO,JAWA TIMUR,FARMASI,B (BAIK),10000000.0,"{""website"": ""www.rajekwesi.ac.id"", ""email"": ""stikes@rajekwesi.ac.id"", ""phone"": ""0353 - 882197 / 0353 - 881902""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
640,SEKOLAH TINGGI ILMU KESEHATAN RAJEKWESI BOJONEGORO,JAWA TIMUR,KEBIDANAN,BAIK SEKALI,10000000.0,"{""website"": ""www.rajekwesi.ac.id"", ""email"": ""stikes@rajekwesi.ac.id"", ""phone"": ""0353 - 882197 / 0353 - 881902""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
640,SEKOLAH TINGGI ILMU KESEHATAN RAJEKWESI BOJONEGORO,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,10000000.0,"{""website"": ""www.rajekwesi.ac.id"", ""email"": ""stikes@rajekwesi.ac.id"", ""phone"": ""0353 - 882197 / 0353 - 881902""}",JAWA TIMUR | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
671,INSTITUT TEKNOLOGI SAINS DAN KESEHATAN INSAN CENDEKIA MEDIKA JOMBANG,JAWA TIMUR,KEPERAWATAN,B (BAIK),9600000.0,"{""website"": ""https://itskesicme.ac.id/"", ""email"": ""its.kesehatan.icme@gmail.com"", ""phone"": ""0321 8494886""}",JAWA TIMUR | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
690,UNIVERSITAS WIRARAJA,JAWA TIMUR,KEBIDANAN,BAIK SEKALI,9313750.0,"{""website"": ""wiraraja.ac.id"", ""email"": ""rektorat@wiraraja.ac.id"", ""phone"": ""0328-664272 / 0328-673088""}",JAWA TIMUR | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
690,UNIVERSITAS WIRARAJA,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,9313750.0,"{""website"": ""wiraraja.ac.id"", ""email"": ""rektorat@wiraraja.ac.id"", ""phone"": ""0328-664272 / 0328-673088""}",JAWA TIMUR | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
717,SEKOLAH TINGGI ILMU KESEHATAN ARTHA BODHI ISWARA,JAWA TIMUR,KEPERAWATAN,B (BAIK),9000000.0,"{""website"": ""web.stikesabi.ac.id"", ""email"": ""stikesabi@yahoo.co.id"", ""phone"": ""031-5937965""}",JAWA TIMUR | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-kesehatan-artha-bodhi-iswara
731,INSTITUT TEKNOLOGI KESEHATAN MALANG WIDYA CIPTA HUSADA,JAWA TIMUR,GIZI,BAIK SEKALI,8900000.0,"{""website"": ""itkm-wch.ac.id"", ""email"": ""itkm.wch@gmail.com"", ""phone"": ""7480720 / 7480720""}",JAWA TIMUR | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
731,INSTITUT TEKNOLOGI KESEHATAN MALANG WIDYA CIPTA HUSADA,JAWA TIMUR,KEBIDANAN,B (BAIK),8900000.0,"{""website"": ""itkm-wch.ac.id"", ""email"": ""itkm.wch@gmail.com"", ""phone"": ""7480720 / 7480720""}",JAWA TIMUR | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
731,INSTITUT TEKNOLOGI KESEHATAN MALANG WIDYA CIPTA HUSADA,JAWA TIMUR,KEPERAWATAN,BAIK SEKALI,8900000.0,"{""website"": ""itkm-wch.ac.id"", ""email"": ""itkm.wch@gmail.com"", ""phone"": ""7480720 / 7480720""}",JAWA TIMUR | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
